Time,Load,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation
2025-12-21 23:00:00,6422.38096,-6.0,56.0,3.3,0.0
2025-12-21 23:15:00,6165.694336,-5.9,57.25,3.3,0.0
2025-12-21 23:30:00,5959.412992,-5.8,58.5,3.3,0.0
2025-12-21 23:45:00,5713.785184,-5.699999999999999,59.75,3.3,0.0
2025-12-22 00:00:00,5529.643264,-5.6,61.0,3.3,0.0
2025-12-22 00:15:00,5394.231232,-5.449999999999999,61.75,2.9499999999999997,0.0
2025-12-22 00:30:00,5315.98,-5.3,62.5,2.5999999999999996,0.0
2025-12-22 00:45:00,5262.152032,-5.15,63.25,2.25,0.0
2025-12-22 01:00:00,5165.527648,-5.0,64.0,1.9,0.0
2025-12-22 01:15:00,5093.869408,-5.15,65.75,1.8499999999999999,0.0
2025-12-22 01:30:00,5030.705344,-5.3,67.5,1.7999999999999998,0.0
2025-12-22 01:45:00,4956.063424,-5.449999999999999,69.25,1.75,0.0
2025-12-22 02:00:00,4904.490112,-5.6,71.0,1.7,0.0
2025-12-22 02:15:00,4841.769568,-5.699999999999999,70.25,2.025,0.0
2025-12-22 02:30:00,4818.492352,-5.8,69.5,2.35,0.0
2025-12-22 02:45:00,4764.631072,-5.9,68.75,2.675,0.0
2025-12-22 03:00:00,4741.257856,-6.0,68.0,3.0,0.0
2025-12-22 03:15:00,4693.994176,-5.875,67.0,3.125,0.0
2025-12-22 03:30:00,4663.129408,-5.75,66.0,3.25,0.0
2025-12-22 03:45:00,4634.192992,-5.625,65.0,3.375,0.0
2025-12-22 04:00:00,4622.850112,-5.5,64.0,3.5,0.0
2025-12-22 04:15:00,4603.37872,-5.425,63.75,3.475,0.0
2025-12-22 04:30:00,4572.085984,-5.35,63.5,3.45,0.0
2025-12-22 04:45:00,4546.673152,-5.275,63.25,3.425,0.0
2025-12-22 05:00:00,4560.517216,-5.2,63.0,3.4,0.0
2025-12-22 05:15:00,4535.36032,-5.1,63.0,3.475,0.0
2025-12-22 05:30:00,4544.512672,-5.0,63.0,3.55,0.0
2025-12-22 05:45:00,4563.504064,-4.9,63.0,3.625,0.0
2025-12-22 06:00:00,4556.862304,-4.8,63.0,3.7,0.0
2025-12-22 06:15:00,4585.104064,-4.8,64.5,3.6,0.0
2025-12-22 06:30:00,4592.957536,-4.8,66.0,3.5,0.0
2025-12-22 06:45:00,4626.817216,-4.8,67.5,3.4,0.0
2025-12-22 07:00:00,4674.565504,-4.8,69.0,3.3,0.0
2025-12-22 07:15:00,4809.655936,-4.5,70.0,3.2249999999999996,3.75
2025-12-22 07:30:00,4944.315616,-4.2,71.0,3.15,7.5
2025-12-22 07:45:00,5152.072192,-3.9,72.0,3.075,11.25
2025-12-22 08:00:00,5550.462784,-3.6,73.0,3.0,15.0
2025-12-22 08:15:00,6163.65904,-3.1,71.25,3.1,38.0
2025-12-22 08:30:00,6403.211392,-2.6,69.5,3.2,61.0
2025-12-22 08:45:00,6523.47856,-2.1,67.75,3.3,84.0
2025-12-22 09:00:00,6624.202144,-1.6,66.0,3.4,107.0
2025-12-22 09:15:00,6679.452352,-0.7750000000000001,63.5,3.45,137.25
2025-12-22 09:30:00,6775.863904,0.04999999999999982,61.0,3.5,167.5
2025-12-22 09:45:00,6868.522624,0.8749999999999996,58.5,3.55,197.75
2025-12-22 10:00:00,6913.734976,1.7,56.0,3.6,228.0
2025-12-22 10:15:00,6962.2384,2.2,55.25,3.825,245.75
2025-12-22 10:30:00,7037.94112,2.7,54.5,4.05,263.5
2025-12-22 10:45:00,7049.210272,3.2,53.75,4.275,281.25
2025-12-22 11:00:00,7075.032352,3.7,53.0,4.5,299.0
2025-12-22 11:15:00,7077.84016,3.975,52.25,5.15,310.75
2025-12-22 11:30:00,6952.875136,4.25,51.5,5.8,322.5
2025-12-22 11:45:00,6689.686048,4.525,50.75,6.449999999999999,334.25
2025-12-22 12:00:00,6048.428128,4.8,50.0,7.1,346.0
2025-12-22 12:15:00,5606.565664,4.95,48.0,7.2749999999999995,341.5
2025-12-22 12:30:00,5574.91888,5.1,46.0,7.449999999999999,337.0
2025-12-22 12:45:00,5551.810048,5.25,44.0,7.625,332.5
2025-12-22 13:00:00,5570.904544,5.4,42.0,7.8,328.0
2025-12-22 13:15:00,5612.934016,5.300000000000001,44.0,7.6,320.0
2025-12-22 13:30:00,5861.288608,5.2,46.0,7.4,312.0
2025-12-22 13:45:00,6251.174656,5.1,48.0,7.2,304.0
2025-12-22 14:00:00,6308.070112,5.0,50.0,7.0,296.0
2025-12-22 14:15:00,6403.495456,4.825,52.25,6.825,274.25
2025-12-22 14:30:00,6418.947808,4.65,54.5,6.65,252.5
2025-12-22 14:45:00,6426.813472,4.475,56.75,6.475,230.75
2025-12-22 15:00:00,6439.150912,4.3,59.0,6.3,209.0
2025-12-22 15:15:00,6487.732192,3.9749999999999996,60.25,6.275,179.5
2025-12-22 15:30:00,6538.78,3.65,61.5,6.25,150.0
2025-12-22 15:45:00,6555.525184,3.325,62.75,6.225,120.5
2025-12-22 16:00:00,6606.076576,3.0,64.0,6.2,91.0
2025-12-22 16:15:00,6682.028608,2.75,65.25,6.075,69.75
2025-12-22 16:30:00,6725.19904,2.5,66.5,5.95,48.5
2025-12-22 16:45:00,6733.388608,2.25,67.75,5.825,27.25
2025-12-22 17:00:00,6701.673952,2.0,69.0,5.7,6.0
2025-12-22 17:15:00,6649.6216,1.875,69.75,5.7,4.5
2025-12-22 17:30:00,6391.355776,1.75,70.5,5.7,3.0
2025-12-22 17:45:00,6264.82144,1.625,71.25,5.7,1.5
2025-12-22 18:00:00,6325.26112,1.5,72.0,5.7,0.0
2025-12-22 18:15:00,6432.011872,1.45,72.75,5.675,0.0
2025-12-22 18:30:00,6478.291072,1.4,73.5,5.65,0.0
2025-12-22 18:45:00,6461.349088,1.35,74.25,5.625,0.0
2025-12-22 19:00:00,6400.394656,1.3,75.0,5.6,0.0
2025-12-22 19:15:00,6364.835776,1.275,74.5,5.5,0.0
2025-12-22 19:30:00,6344.153632,1.25,74.0,5.4,0.0
2025-12-22 19:45:00,6277.904224,1.225,73.5,5.3,0.0
2025-12-22 20:00:00,6220.531552,1.2,73.0,5.2,0.0
2025-12-22 20:15:00,6271.47856,1.25,73.0,5.2,0.0
2025-12-22 20:30:00,6292.457536,1.2999999999999998,73.0,5.2,0.0
2025-12-22 20:45:00,6304.090912,1.3499999999999999,73.0,5.2,0.0
2025-12-22 21:00:00,6279.395776,1.4,73.0,5.2,0.0
2025-12-22 21:15:00,6244.343584,1.5,73.0,5.15,0.0
2025-12-22 21:30:00,6228.832672,1.6,73.0,5.1,0.0
2025-12-22 21:45:00,6136.41952,1.7,73.0,5.05,0.0
2025-12-22 22:00:00,6068.154016,1.8,73.0,5.0,0.0
2025-12-22 22:15:00,5979.60016,1.9000000000000001,73.25,5.1,0.0
2025-12-22 22:30:00,5856.194656,2.0,73.5,5.2,0.0
2025-12-22 22:45:00,5683.411552,2.1,73.75,5.300000000000001,0.0
2025-12-22 23:00:00,5482.442464,2.2,74.0,5.4,0.0
2025-12-22 23:15:00,5257.71904,2.25,74.0,5.425000000000001,0.0
2025-12-22 23:30:00,5081.7016,2.3,74.0,5.45,0.0
2025-12-22 23:45:00,4874.971072,2.35,74.0,5.475,0.0
2025-12-23 00:00:00,4715.524864,2.4,74.0,5.5,0.0
2025-12-23 00:15:00,4626.63904,2.5,72.75,5.5,0.0
2025-12-23 00:30:00,4555.165984,2.5999999999999996,71.5,5.5,0.0
2025-12-23 00:45:00,4494.044224,2.6999999999999997,70.25,5.5,0.0
2025-12-23 01:00:00,4446.843904,2.8,69.0,5.5,0.0
2025-12-23 01:15:00,4409.136256,2.75,67.25,5.475,0.0
2025-12-23 01:30:00,4324.737856,2.7,65.5,5.45,0.0
2025-12-23 01:45:00,4286.7808,2.65,63.75,5.425000000000001,0.0
2025-12-23 02:00:00,4247.311552,2.6,62.0,5.4,0.0
2025-12-23 02:15:00,4235.035936,2.45,62.75,5.25,0.0
2025-12-23 02:30:00,4204.928128,2.3,63.5,5.1,0.0
2025-12-23 02:45:00,4170.071392,2.15,64.25,4.95,0.0
2025-12-23 03:00:00,4127.544064,2.0,65.0,4.8,0.0
2025-12-23 03:15:00,4103.013952,1.9,66.25,4.9,0.0
2025-12-23 03:30:00,4073.507008,1.8,67.5,5.0,0.0
2025-12-23 03:45:00,4056.358048,1.7000000000000002,68.75,5.1,0.0
2025-12-23 04:00:00,4043.085184,1.6,70.0,5.2,0.0
2025-12-23 04:15:00,4046.929888,1.55,71.0,5.175,0.0
2025-12-23 04:30:00,4045.23952,1.5,72.0,5.15,0.0
2025-12-23 04:45:00,4032.075616,1.45,73.0,5.125,0.0
2025-12-23 05:00:00,4020.683104,1.4,74.0,5.1,0.0
2025-12-23 05:15:00,4052.025664,1.2999999999999998,75.0,5.0,0.0
2025-12-23 05:30:00,4079.742784,1.2,76.0,4.9,0.0
2025-12-23 05:45:00,4126.225504,1.1,77.0,4.8,0.0
2025-12-23 06:00:00,4170.66016,1.0,78.0,4.7,0.0
2025-12-23 06:15:00,4294.687168,0.9,79.0,4.575,0.0
2025-12-23 06:30:00,4406.594656,0.8,80.0,4.45,0.0
2025-12-23 06:45:00,4554.181984,0.7,81.0,4.325,0.0
2025-12-23 07:00:00,4751.309728,0.6,82.0,4.2,0.0
2025-12-23 07:15:00,5033.785504,0.55,82.25,4.125,1.5
2025-12-23 07:30:00,5305.874656,0.5,82.5,4.05,3.0
2025-12-23 07:45:00,5720.28016,0.45,82.75,3.975,4.5
2025-12-23 08:00:00,6588.913792,0.4,83.0,3.9,6.0
2025-12-23 08:15:00,7541.654656,0.5,81.75,3.775,10.25
2025-12-23 08:30:00,7912.094656,0.6000000000000001,80.5,3.65,14.5
2025-12-23 08:45:00,8163.13936,0.7000000000000001,79.25,3.525,18.75
2025-12-23 09:00:00,8289.837856,0.8,78.0,3.4,23.0
2025-12-23 09:15:00,8378.771872,1.075,76.5,3.175,42.0
2025-12-23 09:30:00,8469.375616,1.35,75.0,2.95,61.0
2025-12-23 09:45:00,8530.870912,1.625,73.5,2.725,80.0
2025-12-23 10:00:00,8590.633792,1.9,72.0,2.5,99.0
2025-12-23 10:15:00,8634.317536,2.5749999999999997,68.0,2.525,161.5
2025-12-23 10:30:00,8680.094656,3.25,64.0,2.55,224.0
2025-12-23 10:45:00,8710.157536,3.925,60.0,2.575,286.5
2025-12-23 11:00:00,8702.988448,4.6,56.0,2.6,349.0
2025-12-23 11:15:00,8697.42064,4.8999999999999995,50.0,3.35,360.75
2025-12-23 11:30:00,8512.466848,5.199999999999999,44.0,4.1,372.5
2025-12-23 11:45:00,8119.927168,5.5,38.0,4.85,384.25
2025-12-23 12:00:00,7126.884064,5.8,32.0,5.6,396.0
2025-12-23 12:15:00,6456.168448,5.5,31.25,5.75,395.5
2025-12-23 12:30:00,6386.047648,5.199999999999999,30.5,5.9,395.0
2025-12-23 12:45:00,6345.154336,4.8999999999999995,29.75,6.05,394.5
2025-12-23 13:00:00,6433.81888,4.6,29.0,6.2,394.0
2025-12-23 13:15:00,6643.314976,4.25,27.75,6.25,379.5
2025-12-23 13:30:00,7153.677376,3.9,26.5,6.300000000000001,365.0
2025-12-23 13:45:00,7928.8384,3.55,25.25,6.3500000000000005,350.5
2025-12-23 14:00:00,8068.790272,3.2,24.0,6.4,336.0
2025-12-23 14:15:00,8239.148128,2.9250000000000003,24.75,6.2250000000000005,309.75
2025-12-23 14:30:00,8257.56064,2.6500000000000004,25.5,6.050000000000001,283.5
2025-12-23 14:45:00,8309.402464,2.375,26.25,5.875,257.25
2025-12-23 15:00:00,8324.008768,2.1,27.0,5.7,231.0
2025-12-23 15:15:00,8357.536576,1.7750000000000001,28.0,5.5,197.75
2025-12-23 15:30:00,8445.928768,1.4500000000000002,29.0,5.300000000000001,164.5
2025-12-23 15:45:00,8468.5816,1.125,30.0,5.1000000000000005,131.25
2025-12-23 16:00:00,8522.185984,0.8,31.0,4.9,98.0
2025-12-23 16:15:00,8598.0016,0.42500000000000004,31.75,4.7250000000000005,75.25
2025-12-23 16:30:00,8652.05968,0.050000000000000044,32.5,4.550000000000001,52.5
2025-12-23 16:45:00,8652.393472,-0.32499999999999996,33.25,4.375,29.75
2025-12-23 17:00:00,8560.871872,-0.7,34.0,4.2,7.0
2025-12-23 17:15:00,8426.874976,-0.925,34.25,4.125,5.25
2025-12-23 17:30:00,7898.12032,-1.15,34.5,4.05,3.5
2025-12-23 17:45:00,7567.143904,-1.375,34.75,3.975,1.75
2025-12-23 18:00:00,7648.792192,-1.6,35.0,3.9,0.0
2025-12-23 18:15:00,7914.886048,-1.75,34.75,3.875,0.0
2025-12-23 18:30:00,8256.388768,-1.9000000000000001,34.5,3.8499999999999996,0.0
2025-12-23 18:45:00,8501.290048,-2.0500000000000003,34.25,3.8249999999999997,0.0
2025-12-23 19:00:00,8528.476576,-2.2,34.0,3.8,0.0
2025-12-23 19:15:00,8577.577216,-2.325,34.0,3.675,0.0
2025-12-23 19:30:00,8533.194016,-2.45,34.0,3.55,0.0
2025-12-23 19:45:00,8479.34032,-2.575,34.0,3.425,0.0
2025-12-23 20:00:00,8327.614336,-2.7,34.0,3.3,0.0
2025-12-23 20:15:00,8349.682144,-2.825,34.0,3.25,0.0
2025-12-23 20:30:00,8340.117856,-2.95,34.0,3.2,0.0
2025-12-23 20:45:00,8299.772512,-3.075,34.0,3.15,0.0
2025-12-23 21:00:00,8181.95968,-3.2,34.0,3.1,0.0
2025-12-23 21:15:00,8079.127168,-3.3000000000000003,34.0,3.075,0.0
2025-12-23 21:30:00,7939.14112,-3.4000000000000004,34.0,3.05,0.0
2025-12-23 21:45:00,7808.750272,-3.5,34.0,3.025,0.0
2025-12-23 22:00:00,7583.56,-3.6,34.0,3.0,0.0
2025-12-23 22:15:00,7421.043424,-3.7,34.0,2.9,0.0
2025-12-23 22:30:00,7181.951392,-3.8,34.0,2.8,0.0
2025-12-23 22:45:00,6909.489088,-3.9,34.0,2.7,0.0
2025-12-23 23:00:00,6608.017216,-4.0,34.0,2.6,0.0
2025-12-23 23:15:00,6325.627168,-4.1,34.0,2.5,0.0
2025-12-23 23:30:00,6010.691872,-4.2,34.0,2.4000000000000004,0.0
2025-12-23 23:45:00,5764.147648,-4.300000000000001,34.0,2.3000000000000003,0.0
2025-12-24 00:00:00,5525.494336,-4.4,34.0,2.2,0.0
2025-12-24 00:15:00,5405.5792,-4.4750000000000005,34.0,2.125,0.0
2025-12-24 00:30:00,5308.496896,-4.550000000000001,34.0,2.05,0.0
2025-12-24 00:45:00,5263.537216,-4.625,34.0,1.975,0.0
2025-12-24 01:00:00,5194.349728,-4.7,34.0,1.9,0.0
2025-12-24 01:15:00,5132.308768,-4.875,34.5,1.875,0.0
2025-12-24 01:30:00,5105.186368,-5.050000000000001,35.0,1.85,0.0
2025-12-24 01:45:00,5074.862464,-5.2250000000000005,35.5,1.825,0.0
2025-12-24 02:00:00,5019.849088,-5.4,36.0,1.8,0.0
2025-12-24 02:15:00,4995.750592,-5.575,36.25,1.775,0.0
2025-12-24 02:30:00,4968.443584,-5.75,36.5,1.75,0.0
2025-12-24 02:45:00,4921.623424,-5.925,36.75,1.725,0.0
2025-12-24 03:00:00,4900.014016,-6.1,37.0,1.7,0.0
2025-12-24 03:15:00,4881.183904,-6.2749999999999995,37.5,1.55,0.0
2025-12-24 03:30:00,4848.882784,-6.449999999999999,38.0,1.4,0.0
2025-12-24 03:45:00,4832.90032,-6.625,38.5,1.25,0.0
2025-12-24 04:00:00,4792.077376,-6.8,39.0,1.1,0.0
2025-12-24 04:15:00,4786.864864,-6.975,39.5,1.05,0.0
2025-12-24 04:30:00,4754.548288,-7.15,40.0,1.0,0.0
2025-12-24 04:45:00,4746.91888,-7.325,40.5,0.9500000000000001,0.0
2025-12-24 05:00:00,4763.250112,-7.5,41.0,0.9,0.0
2025-12-24 05:15:00,4768.512832,-7.6,41.25,0.9500000000000001,0.0
2025-12-24 05:30:00,4792.48192,-7.7,41.5,1.0,0.0
2025-12-24 05:45:00,4818.991552,-7.800000000000001,41.75,1.05,0.0
2025-12-24 06:00:00,4857.087808,-7.9,42.0,1.1,0.0
2025-12-24 06:15:00,4952.810272,-8.075,42.75,1.05,0.0
2025-12-24 06:30:00,5019.471232,-8.25,43.5,1.0,0.0
2025-12-24 06:45:00,5164.782304,-8.425,44.25,0.9500000000000001,0.0
2025-12-24 07:00:00,5315.025184,-8.6,45.0,0.9,0.0
2025-12-24 07:15:00,5570.495296,-8.5,45.25,0.875,3.75
2025-12-24 07:30:00,5816.194816,-8.399999999999999,45.5,0.8500000000000001,7.5
2025-12-24 07:45:00,6126.15904,-8.299999999999999,45.75,0.8250000000000001,11.25
2025-12-24 08:00:00,6868.424704,-8.2,46.0,0.8,15.0
2025-12-24 08:15:00,7801.571392,-7.7749999999999995,44.25,0.875,41.0
2025-12-24 08:30:00,8163.09808,-7.35,42.5,0.9500000000000001,67.0
2025-12-24 08:45:00,8327.112832,-6.925,40.75,1.0250000000000001,93.0
2025-12-24 09:00:00,8447.277856,-6.5,39.0,1.1,119.0
2025-12-24 09:15:00,8486.282464,-5.9,36.75,0.9500000000000001,149.0
2025-12-24 09:30:00,8559.05968,-5.3,34.5,0.8,179.0
2025-12-24 09:45:00,8641.544704,-4.699999999999999,32.25,0.65,209.0
2025-12-24 10:00:00,8675.145664,-4.1,30.0,0.5,239.0
2025-12-24 10:15:00,8706.457216,-3.7749999999999995,28.5,0.45,260.0
2025-12-24 10:30:00,8760.888448,-3.4499999999999997,27.0,0.4,281.0
2025-12-24 10:45:00,8772.923104,-3.125,25.5,0.35,302.0
2025-12-24 11:00:00,8760.932512,-2.8,24.0,0.3,323.0
2025-12-24 11:15:00,8726.636896,-2.525,23.25,0.3,333.75
2025-12-24 11:30:00,8504.09872,-2.25,22.5,0.3,344.5
2025-12-24 11:45:00,8103.970048,-1.9749999999999999,21.75,0.3,355.25
2025-12-24 12:00:00,7071.782464,-1.7,21.0,0.3,366.0
2025-12-24 12:15:00,6451.50016,-1.525,21.0,0.39999999999999997,366.5
2025-12-24 12:30:00,6432.97888,-1.35,21.0,0.5,367.0
2025-12-24 12:45:00,6411.610912,-1.175,21.0,0.6,367.5
2025-12-24 13:00:00,6495.973792,-1.0,21.0,0.7,368.0
2025-12-24 13:15:00,6649.848928,-1.025,21.5,0.7749999999999999,359.75
2025-12-24 13:30:00,7203.00112,-1.05,22.0,0.85,351.5
2025-12-24 13:45:00,7911.985024,-1.0750000000000002,22.5,0.925,343.25
2025-12-24 14:00:00,8119.686208,-1.1,23.0,1.0,335.0
2025-12-24 14:15:00,8255.628448,-1.1500000000000001,23.25,1.05,307.25
2025-12-24 14:30:00,8276.230048,-1.2000000000000002,23.5,1.1,279.5
2025-12-24 14:45:00,8293.892512,-1.25,23.75,1.15,251.75
2025-12-24 15:00:00,8315.930272,-1.3,24.0,1.2,224.0
2025-12-24 15:15:00,8361.463744,-1.575,24.75,1.175,192.0
2025-12-24 15:30:00,8435.68192,-1.85,25.5,1.15,160.0
2025-12-24 15:45:00,8465.422144,-2.125,26.25,1.125,128.0
2025-12-24 16:00:00,8525.92192,-2.4,27.0,1.1,96.0
2025-12-24 16:15:00,8598.992512,-2.8,29.0,1.125,73.75
2025-12-24 16:30:00,8660.26192,-3.2,31.0,1.15,51.5
2025-12-24 16:45:00,8651.98,-3.6,33.0,1.175,29.25
2025-12-24 17:00:00,8560.01968,-4.0,35.0,1.2,7.0
2025-12-24 17:15:00,8440.45936,-4.15,37.25,1.275,5.25
2025-12-24 17:30:00,7896.244864,-4.3,39.5,1.35,3.5
2025-12-24 17:45:00,7567.50016,-4.449999999999999,41.75,1.425,1.75
2025-12-24 18:00:00,7602.343744,-4.6,44.0,1.5,0.0
2025-12-24 18:15:00,7863.592192,-4.6,44.0,1.625,0.0
2025-12-24 18:30:00,8152.804384,-4.6,44.0,1.75,0.0
2025-12-24 18:45:00,8391.886528,-4.6,44.0,1.875,0.0
2025-12-24 19:00:00,8416.643104,-4.6,44.0,2.0,0.0
2025-12-24 19:15:00,8455.057216,-4.3999999999999995,43.0,2.225,0.0
2025-12-24 19:30:00,8417.391232,-4.199999999999999,42.0,2.45,0.0
2025-12-24 19:45:00,8342.835616,-4.0,41.0,2.675,0.0
2025-12-24 20:00:00,8230.222144,-3.8,40.0,2.9,0.0
2025-12-24 20:15:00,8207.953792,-3.8,40.75,3.0,0.0
2025-12-24 20:30:00,8217.851872,-3.8,41.5,3.0999999999999996,0.0
2025-12-24 20:45:00,8159.02192,-3.8,42.25,3.1999999999999997,0.0
2025-12-24 21:00:00,8053.06,-3.8,43.0,3.3,0.0
2025-12-24 21:15:00,7945.335136,-3.9749999999999996,41.5,3.55,0.0
2025-12-24 21:30:00,7826.690272,-4.15,40.0,3.8,0.0
2025-12-24 21:45:00,7660.524064,-4.325,38.5,4.05,0.0
2025-12-24 22:00:00,7487.03968,-4.5,37.0,4.3,0.0
2025-12-24 22:15:00,7316.776096,-4.775,36.75,4.45,0.0
2025-12-24 22:30:00,7068.04144,-5.05,36.5,4.6,0.0
2025-12-24 22:45:00,6855.42016,-5.324999999999999,36.25,4.75,0.0
2025-12-24 23:00:00,6581.292352,-5.6,36.0,4.9,0.0
2025-12-24 23:15:00,6309.056896,-5.8999999999999995,36.25,5.3500000000000005,0.0
2025-12-24 23:30:00,6028.777216,-6.199999999999999,36.5,5.800000000000001,0.0
2025-12-24 23:45:00,5751.213472,-6.5,36.75,6.25,0.0
2025-12-25 00:00:00,5558.070112,-6.8,37.0,6.7,0.0
2025-12-25 00:15:00,5431.52128,-7.05,38.0,6.525,0.0
2025-12-25 00:30:00,5359.476736,-7.3,39.0,6.35,0.0
2025-12-25 00:45:00,5300.521984,-7.55,40.0,6.175,0.0
2025-12-25 01:00:00,5243.793472,-7.8,41.0,6.0,0.0
2025-12-25 01:15:00,5168.262784,-8.025,41.25,5.925,0.0
2025-12-25 01:30:00,5139.19936,-8.25,41.5,5.85,0.0
2025-12-25 01:45:00,5083.296736,-8.475,41.75,5.775,0.0
2025-12-25 02:00:00,5050.694176,-8.7,42.0,5.7,0.0
2025-12-25 02:15:00,5006.554816,-8.875,41.75,5.55,0.0
2025-12-25 02:30:00,4977.7384,-9.05,41.5,5.4,0.0
2025-12-25 02:45:00,4944.042304,-9.225,41.25,5.25,0.0
2025-12-25 03:00:00,4912.127488,-9.4,41.0,5.1,0.0
2025-12-25 03:15:00,4889.095456,-9.575,40.5,5.074999999999999,0.0
2025-12-25 03:30:00,4858.889728,-9.75,40.0,5.05,0.0
2025-12-25 03:45:00,4828.567168,-9.925,39.5,5.025,0.0
2025-12-25 04:00:00,4792.445344,-10.1,39.0,5.0,0.0
2025-12-25 04:15:00,4791.267808,-10.225,38.25,4.925,0.0
2025-12-25 04:30:00,4772.283424,-10.35,37.5,4.85,0.0
2025-12-25 04:45:00,4763.691232,-10.475,36.75,4.775,0.0
2025-12-25 05:00:00,4742.068768,-10.6,36.0,4.7,0.0
2025-12-25 05:15:00,4767.027808,-10.75,36.0,4.675,0.0
2025-12-25 05:30:00,4791.916096,-10.899999999999999,36.0,4.65,0.0
2025-12-25 05:45:00,4824.684064,-11.049999999999999,36.0,4.625,0.0
2025-12-25 06:00:00,4851.796576,-11.2,36.0,4.6,0.0
2025-12-25 06:15:00,4959.207808,-11.299999999999999,35.75,4.5,0.0
2025-12-25 06:30:00,5021.572672,-11.399999999999999,35.5,4.4,0.0
2025-12-25 06:45:00,5132.353792,-11.5,35.25,4.3,0.0
2025-12-25 07:00:00,5266.6792,-11.6,35.0,4.2,0.0
2025-12-25 07:15:00,5520.625984,-11.55,34.75,4.1,3.75
2025-12-25 07:30:00,5763.296896,-11.5,34.5,4.0,7.5
2025-12-25 07:45:00,6087.78064,-11.45,34.25,3.9,11.25
2025-12-25 08:00:00,6788.348608,-11.4,34.0,3.8,15.0
2025-12-25 08:15:00,7616.61856,-11.1,32.25,3.775,42.25
2025-12-25 08:30:00,7991.87872,-10.8,30.5,3.75,69.5
2025-12-25 08:45:00,8159.569408,-10.5,28.75,3.725,96.75
2025-12-25 09:00:00,8257.063744,-10.2,27.0,3.7,124.0
2025-12-25 09:15:00,8466.954016,-10.024999999999999,26.0,4.125,157.25
2025-12-25 09:30:00,8537.734336,-9.85,25.0,4.550000000000001,190.5
2025-12-25 09:45:00,8616.04096,-9.675,24.0,4.9750000000000005,223.75
2025-12-25 10:00:00,8633.134336,-9.5,23.0,5.4,257.0
2025-12-25 10:15:00,8670.852832,-9.3,22.5,5.375,282.75
2025-12-25 10:30:00,8716.752832,-9.1,22.0,5.35,308.5
2025-12-25 10:45:00,8731.937536,-8.899999999999999,21.5,5.325,334.25
2025-12-25 11:00:00,8726.846848,-8.7,21.0,5.3,360.0
2025-12-25 11:15:00,8707.226848,-8.5,20.5,5.3,373.25
2025-12-25 11:30:00,8495.250592,-8.3,20.0,5.3,386.5
2025-12-25 11:45:00,8123.224384,-8.1,19.5,5.3,399.75
2025-12-25 12:00:00,7162.713952,-7.9,19.0,5.3,413.0
2025-12-25 12:15:00,6560.748448,-7.775,18.5,5.25,412.25
2025-12-25 12:30:00,6427.169728,-7.65,18.0,5.199999999999999,411.5
2025-12-25 12:45:00,6387.792832,-7.525,17.5,5.1499999999999995,410.75
2025-12-25 13:00:00,6449.095936,-7.4,17.0,5.1,410.0
2025-12-25 13:15:00,6613.51888,-7.300000000000001,16.75,5.175,394.75
2025-12-25 13:30:00,7125.687808,-7.2,16.5,5.25,379.5
2025-12-25 13:45:00,7874.01856,-7.1,16.25,5.325,364.25
2025-12-25 14:00:00,8058.049408,-7.0,16.0,5.4,349.0
2025-12-25 14:15:00,8215.970272,-7.05,16.25,5.2250000000000005,321.75
2025-12-25 14:30:00,8248.554976,-7.1,16.5,5.050000000000001,294.5
2025-12-25 14:45:00,8264.453152,-7.15,16.75,4.875,267.25
2025-12-25 15:00:00,8276.15968,-7.2,17.0,4.7,240.0
2025-12-25 15:15:00,8341.087168,-7.3,17.0,4.5,206.25
2025-12-25 15:30:00,8405.569408,-7.4,17.0,4.3,172.5
2025-12-25 15:45:00,8432.493472,-7.5,17.0,4.1,138.75
2025-12-25 16:00:00,8485.615936,-7.6,17.0,3.9,105.0
2025-12-25 16:15:00,8517.096256,-7.85,17.5,3.6,80.75
2025-12-25 16:30:00,8552.111872,-8.1,18.0,3.3,56.5
2025-12-25 16:45:00,8552.269408,-8.35,18.5,3.0,32.25
2025-12-25 17:00:00,8472.791872,-8.6,19.0,2.7,8.0
2025-12-25 17:15:00,8342.22064,-8.8,19.5,2.5500000000000003,6.0
2025-12-25 17:30:00,7813.862464,-9.0,20.0,2.4000000000000004,4.0
2025-12-25 17:45:00,7509.762784,-9.2,20.5,2.25,2.0
2025-12-25 18:00:00,7538.667328,-9.4,21.0,2.1,0.0
2025-12-25 18:15:00,7816.077856,-9.525,21.25,2.125,0.0
2025-12-25 18:30:00,8066.948128,-9.65,21.5,2.1500000000000004,0.0
2025-12-25 18:45:00,8323.205344,-9.775,21.75,2.1750000000000003,0.0
2025-12-25 19:00:00,8357.714656,-9.9,22.0,2.2,0.0
2025-12-25 19:15:00,8367.803104,-9.975,22.25,2.225,0.0
2025-12-25 19:30:00,8334.754336,-10.05,22.5,2.25,0.0
2025-12-25 19:45:00,8259.631552,-10.125,22.75,2.275,0.0
2025-12-25 20:00:00,8147.205664,-10.2,23.0,2.3,0.0
2025-12-25 20:15:00,8126.01808,-10.299999999999999,23.25,2.25,0.0
2025-12-25 20:30:00,8146.984384,-10.399999999999999,23.5,2.2,0.0
2025-12-25 20:45:00,8090.204704,-10.5,23.75,2.15,0.0
