datetime,Load,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,year,month,day,hour,is_holiday
2025/8/23 22:45,7739.434816,25.275,75.5,1.55,0,2025,8,23,22,1
2025/8/23 23:00,7488.667168,25.1,73,1.4,0,2025,8,23,23,1
2025/8/23 23:15,7292.05888,24.975,74,1.425,0,2025,8,23,23,1
2025/8/23 23:30,7116.431392,24.85,75,1.45,0,2025,8,23,23,1
2025/8/23 23:45,6929.86144,24.725,76,1.475,0,2025,8,23,23,1
2025/8/24 0:00,6755.01904,24.6,77,1.5,0,2025,8,24,0,1
2025/8/24 0:15,6661.542304,24.4,80,1.4,0,2025,8,24,0,1
2025/8/24 0:30,6601.674016,24.2,83,1.3,0,2025,8,24,0,1
2025/8/24 0:45,6565.228768,24,86,1.2,0,2025,8,24,0,1
2025/8/24 1:00,6500.682304,23.8,89,1.1,0,2025,8,24,1,1
2025/8/24 1:15,6438.61888,23.55,90.25,1.375,0,2025,8,24,1,1
2025/8/24 1:30,6363.087808,23.3,91.5,1.65,0,2025,8,24,1,1
2025/8/24 1:45,6308.00032,23.05,92.75,1.925,0,2025,8,24,1,1
2025/8/24 2:00,6246.865984,22.8,94,2.2,0,2025,8,24,2,1
2025/8/24 2:15,6201.265024,22.55,93,2.525,0,2025,8,24,2,1
2025/8/24 2:30,6151.15984,22.3,92,2.85,0,2025,8,24,2,1
2025/8/24 2:45,6117.684064,22.05,91,3.175,0,2025,8,24,2,1
2025/8/24 3:00,6047.356096,21.8,90,3.5,0,2025,8,24,3,1
2025/8/24 3:15,5995.52176,21.65,88,3.575,0,2025,8,24,3,1
2025/8/24 3:30,5947.902784,21.5,86,3.65,0,2025,8,24,3,1
2025/8/24 3:45,5904.631552,21.35,84,3.725,0,2025,8,24,3,1
2025/8/24 4:00,5859.209248,21.2,82,3.8,0,2025,8,24,4,1
2025/8/24 4:15,5829.167968,21.05,82,3.8,0,2025,8,24,4,1
2025/8/24 4:30,5795.113312,20.9,82,3.8,0,2025,8,24,4,1
2025/8/24 4:45,5770.067968,20.75,82,3.8,0,2025,8,24,4,1
2025/8/24 5:00,5727.336736,20.6,82,3.8,0,2025,8,24,5,1
2025/8/24 5:15,5690.8384,20.55,82.5,3.625,2.25,2025,8,24,5,1
2025/8/24 5:30,5676.008608,20.5,83,3.45,4.5,2025,8,24,5,1
2025/8/24 5:45,5646.354016,20.45,83.5,3.275,6.75,2025,8,24,5,1
2025/8/24 6:00,5639.194336,20.4,84,3.1,9,2025,8,24,6,1
2025/8/24 6:15,5665.607488,20.55,83.75,2.9,20.25,2025,8,24,6,1
2025/8/24 6:30,5714.169568,20.7,83.5,2.7,31.5,2025,8,24,6,1
2025/8/24 6:45,5764.45888,20.85,83.25,2.5,42.75,2025,8,24,6,1
2025/8/24 7:00,5815.892512,21,83,2.3,54,2025,8,24,7,1
2025/8/24 7:15,5910.968608,21.2,82.75,2.1,82.75,2025,8,24,7,1
2025/8/24 7:30,6126.686848,21.4,82.5,1.9,111.5,2025,8,24,7,1
2025/8/24 7:45,6566.671552,21.6,82.25,1.7,140.25,2025,8,24,7,1
2025/8/24 8:00,7560.552832,21.8,82,1.5,169,2025,8,24,8,1
2025/8/24 8:15,8498.15968,21.85,81.25,1.725,206.5,2025,8,24,8,1
2025/8/24 8:30,8896.585984,21.9,80.5,1.95,244,2025,8,24,8,1
2025/8/24 8:45,9111.142144,21.95,79.75,2.175,281.5,2025,8,24,8,1
2025/8/24 9:00,9259.422784,22,79,2.4,319,2025,8,24,9,1
2025/8/24 9:15,9369.390592,22.2,78.25,2.45,345,2025,8,24,9,1
2025/8/24 9:30,9460.849408,22.4,77.5,2.5,371,2025,8,24,9,1
2025/8/24 9:45,9556.410592,22.6,76.75,2.55,397,2025,8,24,9,1
2025/8/24 10:00,9636.485344,22.8,76,2.6,423,2025,8,24,10,1
2025/8/24 10:15,9677.69968,23.1,75.5,2.55,462.5,2025,8,24,10,1
2025/8/24 10:30,9742.522144,23.4,75,2.5,502,2025,8,24,10,1
2025/8/24 10:45,9749.12128,23.7,74.5,2.45,541.5,2025,8,24,10,1
2025/8/24 11:00,9745.777216,24,74,2.4,581,2025,8,24,11,1
2025/8/24 11:15,9728.756896,24.2,74,2.425,594.75,2025,8,24,11,1
2025/8/24 11:30,9496.095616,24.4,74,2.45,608.5,2025,8,24,11,1
2025/8/24 11:45,9079.692832,24.6,74,2.475,622.25,2025,8,24,11,1
2025/8/24 12:00,8011.594336,24.8,74,2.5,636,2025,8,24,12,1
2025/8/24 12:15,7207.668448,24.65,74.5,2.55,551.75,2025,8,24,12,1
2025/8/24 12:30,7252.053952,24.5,75,2.6,467.5,2025,8,24,12,1
2025/8/24 12:45,7269.532672,24.35,75.5,2.65,383.25,2025,8,24,12,1
2025/8/24 13:00,7358.96032,24.2,76,2.7,299,2025,8,24,13,1
2025/8/24 13:15,7509.817216,24.1,77,2.55,266.75,2025,8,24,13,1
2025/8/24 13:30,8092.363744,24,78,2.4,234.5,2025,8,24,13,1
2025/8/24 13:45,8842.795936,23.9,79,2.25,202.25,2025,8,24,13,1
2025/8/24 14:00,9074.410048,23.8,80,2.1,170,2025,8,24,14,1
2025/8/24 14:15,9289.607488,23.75,81.25,1.95,160.5,2025,8,24,14,1
2025/8/24 14:30,9342.616576,23.7,82.5,1.8,151,2025,8,24,14,1
2025/8/24 14:45,9380.212192,23.65,83.75,1.65,141.5,2025,8,24,14,1
2025/8/24 15:00,9413.790592,23.6,85,1.5,132,2025,8,24,15,1
2025/8/24 15:15,9471.749728,23.7,85,1.45,142,2025,8,24,15,1
2025/8/24 15:30,9511.076896,23.8,85,1.4,152,2025,8,24,15,1
2025/8/24 15:45,9556.057216,23.9,85,1.35,162,2025,8,24,15,1
2025/8/24 16:00,9583.66096,24,85,1.3,172,2025,8,24,16,1
2025/8/24 16:15,9653.26192,24.05,84.5,1.3,170.25,2025,8,24,16,1
2025/8/24 16:30,9628.202464,24.1,84,1.3,168.5,2025,8,24,16,1
2025/8/24 16:45,9582.033472,24.15,83.5,1.3,166.75,2025,8,24,16,1
2025/8/24 17:00,9410.166208,24.2,83,1.3,165,2025,8,24,17,1
2025/8/24 17:15,9211.871872,24.15,83.5,1.225,149.75,2025,8,24,17,1
2025/8/24 17:30,8527.297216,24.1,84,1.15,134.5,2025,8,24,17,1
2025/8/24 17:45,8045.728768,24.05,84.5,1.075,119.25,2025,8,24,17,1
2025/8/24 18:00,7849.748608,24,85,1,104,2025,8,24,18,1
2025/8/24 18:15,7801.205344,23.85,85.5,1.025,80.5,2025,8,24,18,1
2025/8/24 18:30,7963.585024,23.7,86,1.05,57,2025,8,24,18,1
2025/8/24 18:45,8245.91968,23.55,86.5,1.075,33.5,2025,8,24,18,1
2025/8/24 19:00,8399.167168,23.4,87,1.1,10,2025,8,24,19,1
2025/8/24 19:15,8566.169728,23.35,87.25,1.1,7.5,2025,8,24,19,1
2025/8/24 19:30,8599.847488,23.3,87.5,1.1,5,2025,8,24,19,1
2025/8/24 19:45,8522.04064,23.25,87.75,1.1,2.5,2025,8,24,19,1
2025/8/24 20:00,8433.022144,23.2,88,1.1,0,2025,8,24,20,1
2025/8/24 20:15,8420.63872,23.05,88.5,1.075,0,2025,8,24,20,1
2025/8/24 20:30,8409.208768,22.9,89,1.05,0,2025,8,24,20,1
2025/8/24 20:45,8363.884384,22.75,89.5,1.025,0,2025,8,24,20,1
2025/8/24 21:00,8246.588128,22.6,90,1,0,2025,8,24,21,1
2025/8/24 21:15,8165.908768,22.6,90.25,1.225,0,2025,8,24,21,1
2025/8/24 21:30,8047.72,22.6,90.5,1.45,0,2025,8,24,21,1
2025/8/24 21:45,7914.511072,22.6,90.75,1.675,0,2025,8,24,21,1
2025/8/24 22:00,7747.304704,22.6,91,1.9,0,2025,8,24,22,1
2025/8/24 22:15,7619.6584,22.5,91.25,1.675,0,2025,8,24,22,1
2025/8/24 22:30,7465.888768,22.4,91.5,1.45,0,2025,8,24,22,1
2025/8/24 22:45,7310.412832,22.3,91.75,1.225,0,2025,8,24,22,1
2025/8/24 23:00,7106.127328,22.2,92,1,0,2025,8,24,23,1
2025/8/24 23:15,6913.252672,22.2,92,1.025,0,2025,8,24,23,1
2025/8/24 23:30,6742.173952,22.2,92,1.05,0,2025,8,24,23,1
2025/8/24 23:45,6566.003584,22.2,92,1.075,0,2025,8,24,23,1
2025/8/25 0:00,6423.226048,22.2,92,1.1,0,2025,8,25,0,0
2025/8/25 0:15,6370.307968,22.15,92.5,1.275,0,2025,8,25,0,0
2025/8/25 0:30,6288.147808,22.1,93,1.45,0,2025,8,25,0,0
2025/8/25 0:45,6229.59904,22.05,93.5,1.625,0,2025,8,25,0,0
2025/8/25 1:00,6150.830272,22,94,1.8,0,2025,8,25,1,0
2025/8/25 1:15,6095.385664,21.95,93.75,1.825,0,2025,8,25,1,0
2025/8/25 1:30,6018.876736,21.9,93.5,1.85,0,2025,8,25,1,0
2025/8/25 1:45,5963.262784,21.85,93.25,1.875,0,2025,8,25,1,0
2025/8/25 2:00,5901.837376,21.8,93,1.9,0,2025,8,25,2,0
2025/8/25 2:15,5856.485824,21.75,93,1.725,0,2025,8,25,2,0
2025/8/25 2:30,5777.36176,21.7,93,1.55,0,2025,8,25,2,0
2025/8/25 2:45,5738.48176,21.65,93,1.375,0,2025,8,25,2,0
2025/8/25 3:00,5679.77872,21.6,93,1.2,0,2025,8,25,3,0
2025/8/25 3:15,5648.05984,21.55,93.75,1.475,0,2025,8,25,3,0
2025/8/25 3:30,5591.502304,21.5,94.5,1.75,0,2025,8,25,3,0
2025/8/25 3:45,5549.98,21.45,95.25,2.025,0,2025,8,25,3,0
2025/8/25 4:00,5517.37984,21.4,96,2.3,0,2025,8,25,4,0
2025/8/25 4:15,5476.013632,21.325,96,2.075,0,2025,8,25,4,0
2025/8/25 4:30,5439.974176,21.25,96,1.85,0,2025,8,25,4,0
2025/8/25 4:45,5406.965344,21.175,96,1.625,0,2025,8,25,4,0
2025/8/25 5:00,5371.02016,21.1,96,1.4,0,2025,8,25,5,0
2025/8/25 5:15,5351.283904,21.125,96,1.525,1.5,2025,8,25,5,0
2025/8/25 5:30,5315.2384,21.15,96,1.65,3,2025,8,25,5,0
2025/8/25 5:45,5278.85968,21.175,96,1.775,4.5,2025,8,25,5,0
2025/8/25 6:00,5255.968288,21.2,96,1.9,6,2025,8,25,6,0
2025/8/25 6:15,5253.797536,21.2,96,2.175,10.5,2025,8,25,6,0
2025/8/25 6:30,5263.05808,21.2,96,2.45,15,2025,8,25,6,0
2025/8/25 6:45,5264.38048,21.2,96,2.725,19.5,2025,8,25,6,0
2025/8/25 7:00,5267.969248,21.2,96,3,24,2025,8,25,7,0
2025/8/25 7:15,5300.02048,21.3,95.25,3.175,38.25,2025,8,25,7,0
2025/8/25 7:30,5405.60032,21.4,94.5,3.35,52.5,2025,8,25,7,0
2025/8/25 7:45,5595.976576,21.5,93.75,3.525,66.75,2025,8,25,7,0
2025/8/25 8:00,6083.148448,21.6,93,3.7,81,2025,8,25,8,0
2025/8/25 8:15,6636.211552,21.875,91.75,3.375,107,2025,8,25,8,0
2025/8/25 8:30,6898.047808,22.15,90.5,3.05,133,2025,8,25,8,0
2025/8/25 8:45,7058.34112,22.425,89.25,2.725,159,2025,8,25,8,0
2025/8/25 9:00,7180.862464,22.7,88,2.4,185,2025,8,25,9,0
2025/8/25 9:15,7296.00112,23.025,86.5,2.575,220.75,2025,8,25,9,0
2025/8/25 9:30,7420.116256,23.35,85,2.75,256.5,2025,8,25,9,0
2025/8/25 9:45,7554.836416,23.675,83.5,2.925,292.25,2025,8,25,9,0
2025/8/25 10:00,7661.246368,24,82,3.1,328,2025,8,25,10,0
2025/8/25 10:15,7749.534016,24.2,80.75,3.15,337,2025,8,25,10,0
2025/8/25 10:30,7817.243584,24.4,79.5,3.2,346,2025,8,25,10,0
2025/8/25 10:45,7862.11888,24.6,78.25,3.25,355,2025,8,25,10,0
2025/8/25 11:00,7876.291552,24.8,77,3.3,364,2025,8,25,11,0
2025/8/25 11:15,7884.190048,25.2,75,3.425,451.5,2025,8,25,11,0
2025/8/25 11:30,7733.692672,25.6,73,3.55,539,2025,8,25,11,0
2025/8/25 11:45,7481.615296,26,71,3.675,626.5,2025,8,25,11,0
2025/8/25 12:00,6789.277696,26.4,69,3.8,714,2025,8,25,12,0
2025/8/25 12:15,6342.010048,26.55,68.5,3.85,718.5,2025,8,25,12,0
2025/8/25 12:30,6331.94128,26.7,68,3.9,723,2025,8,25,12,0
2025/8/25 12:45,6315.555616,26.85,67.5,3.95,727.5,2025,8,25,12,0
2025/8/25 13:00,6334.070272,27,67,4,732,2025,8,25,13,0
2025/8/25 13:15,6398.269408,27.05,66.5,3.975,700.5,2025,8,25,13,0
2025/8/25 13:30,6661.42144,27.1,66,3.95,669,2025,8,25,13,0
2025/8/25 13:45,7070.350048,27.15,65.5,3.925,637.5,2025,8,25,13,0
2025/8/25 14:00,7210.375936,27.2,65,3.9,606,2025,8,25,14,0
2025/8/25 14:15,7347.391552,27.2,65,3.875,583.25,2025,8,25,14,0
2025/8/25 14:30,7349.21968,27.2,65,3.85,560.5,2025,8,25,14,0
2025/8/25 14:45,7395.307648,27.2,65,3.825,537.75,2025,8,25,14,0
2025/8/25 15:00,7413.245344,27.2,65,3.8,515,2025,8,25,15,0
2025/8/25 15:15,7450.665184,27.2,64.75,3.825,493.75,2025,8,25,15,0
2025/8/25 15:30,7502.25856,27.2,64.5,3.85,472.5,2025,8,25,15,0
2025/8/25 15:45,7519.625344,27.2,64.25,3.875,451.25,2025,8,25,15,0
2025/8/25 16:00,7581.147808,27.2,64,3.9,430,2025,8,25,16,0
2025/8/25 16:15,7623.337696,27.05,65.25,3.625,387.25,2025,8,25,16,0
2025/8/25 16:30,7650.963424,26.9,66.5,3.35,344.5,2025,8,25,16,0
2025/8/25 16:45,7627.032832,26.75,67.75,3.075,301.75,2025,8,25,16,0
2025/8/25 17:00,7554.462304,26.6,69,2.8,259,2025,8,25,17,0
2025/8/25 17:15,7450.929088,26.325,70,2.75,222.5,2025,8,25,17,0
2025/8/25 17:30,7110.566368,26.05,71,2.7,186,2025,8,25,17,0
2025/8/25 17:45,6850.1584,25.775,72,2.65,149.5,2025,8,25,17,0
2025/8/25 18:00,6669.203584,25.5,73,2.6,113,2025,8,25,18,0
2025/8/25 18:15,6561.903424,25.15,74,2.65,88,2025,8,25,18,0
2025/8/25 18:30,6607.834816,24.8,75,2.7,63,2025,8,25,18,0
2025/8/25 18:45,6682.845184,24.45,76,2.75,38,2025,8,25,18,0
2025/8/25 19:00,6776.906368,24.1,77,2.8,13,2025,8,25,19,0
2025/8/25 19:15,6903.187168,23.975,76.75,2.8,9.75,2025,8,25,19,0
2025/8/25 19:30,6911.967808,23.85,76.5,2.8,6.5,2025,8,25,19,0
2025/8/25 19:45,6913.295296,23.725,76.25,2.8,3.25,2025,8,25,19,0
2025/8/25 20:00,6875.050048,23.6,76,2.8,0,2025,8,25,20,0
2025/8/25 20:15,6898.90096,23.425,77.25,2.65,0,2025,8,25,20,0
2025/8/25 20:30,6904.123744,23.25,78.5,2.5,0,2025,8,25,20,0
2025/8/25 20:45,6906.715936,23.075,79.75,2.35,0,2025,8,25,20,0
2025/8/25 21:00,6905.695936,22.9,81,2.2,0,2025,8,25,21,0
2025/8/25 21:15,6882.645184,22.85,80.75,2.2,0,2025,8,25,21,0
2025/8/25 21:30,6878.283424,22.8,80.5,2.2,0,2025,8,25,21,0
2025/8/25 21:45,6811.18,22.75,80.25,2.2,0,2025,8,25,21,0
2025/8/25 22:00,6732.174016,22.7,80,2.2,0,2025,8,25,22,0
2025/8/25 22:15,6677.452192,22.575,80.5,2.275,0,2025,8,25,22,0
2025/8/25 22:30,6567.615136,22.45,81,2.35,0,2025,8,25,22,0
2025/8/25 22:45,6465.087808,22.325,81.5,2.425,0,2025,8,25,22,0
2025/8/25 23:00,6289.091392,22.2,82,2.5,0,2025,8,25,23,0
2025/8/25 23:15,6115.106368,22.1,82.5,2.575,0,2025,8,25,23,0
2025/8/25 23:30,5997.054496,22,83,2.65,0,2025,8,25,23,0
2025/8/25 23:45,5808.744064,21.9,83.5,2.725,0,2025,8,25,23,0
2025/8/26 0:00,5693.311552,21.8,84,2.8,0,2025,8,26,0,0
2025/8/26 0:15,5620.190272,21.7,84,2.8,0,2025,8,26,0,0
2025/8/26 0:30,5539.466848,21.6,84,2.8,0,2025,8,26,0,0
2025/8/26 0:45,5505.531232,21.5,84,2.8,0,2025,8,26,0,0
2025/8/26 1:00,5444.62144,21.4,84,2.8,0,2025,8,26,1,0
2025/8/26 1:15,5373.146848,21.325,83.5,2.875,0,2025,8,26,1,0
2025/8/26 1:30,5299.24144,21.25,83,2.95,0,2025,8,26,1,0
2025/8/26 1:45,5242.84096,21.175,82.5,3.025,0,2025,8,26,1,0
2025/8/26 2:00,5196.77968,21.1,82,3.1,0,2025,8,26,2,0
2025/8/26 2:15,5132.332192,21.075,81.75,3.175,0,2025,8,26,2,0
2025/8/26 2:30,5109.627808,21.05,81.5,3.25,0,2025,8,26,2,0
2025/8/26 2:45,5058.669088,21.025,81.25,3.325,0,2025,8,26,2,0
2025/8/26 3:00,5011.284064,21,81,3.4,0,2025,8,26,3,0
2025/8/26 3:15,4971.734176,20.875,81.75,3.2,0,2025,8,26,3,0
2025/8/26 3:30,4937.728288,20.75,82.5,3,0,2025,8,26,3,0
2025/8/26 3:45,4896.8392,20.625,83.25,2.8,0,2025,8,26,3,0
2025/8/26 4:00,4862.933152,20.5,84,2.6,0,2025,8,26,4,0
2025/8/26 4:15,4837.709728,20.375,84.5,2.65,0,2025,8,26,4,0
2025/8/26 4:30,4804.312192,20.25,85,2.7,0,2025,8,26,4,0
2025/8/26 4:45,4791.431872,20.125,85.5,2.75,0,2025,8,26,4,0
2025/8/26 5:00,4771.730752,20,86,2.8,0,2025,8,26,5,0
2025/8/26 5:15,4766.893792,20.05,85.75,2.925,4.25,2025,8,26,5,0
2025/8/26 5:30,4766.582944,20.1,85.5,3.05,8.5,2025,8,26,5,0
2025/8/26 5:45,4758.706048,20.15,85.25,3.175,12.75,2025,8,26,5,0
2025/8/26 6:00,4794.895936,20.2,85,3.3,17,2025,8,26,6,0
2025/8/26 6:15,4895.489248,20.45,84.25,3.225,45.25,2025,8,26,6,0
2025/8/26 6:30,4961.671552,20.7,83.5,3.15,73.5,2025,8,26,6,0
2025/8/26 6:45,5048.665024,20.95,82.75,3.075,101.75,2025,8,26,6,0
2025/8/26 7:00,5161.891552,21.2,82,3,130,2025,8,26,7,0
2025/8/26 7:15,5348.272672,21.575,80.75,3,172.25,2025,8,26,7,0
2025/8/26 7:30,5672.336416,21.95,79.5,3,214.5,2025,8,26,7,0
2025/8/26 7:45,6270.565024,22.325,78.25,3,256.75,2025,8,26,7,0
2025/8/26 8:00,7476.11968,22.7,77,3,299,2025,8,26,8,0
2025/8/26 8:15,8659.56064,23.125,75.75,3.1,342.75,2025,8,26,8,0
2025/8/26 8:30,9164.545024,23.55,74.5,3.2,386.5,2025,8,26,8,0
2025/8/26 8:45,9453.59872,23.975,73.25,3.3,430.25,2025,8,26,8,0
2025/8/26 9:00,9678.325984,24.4,72,3.4,474,2025,8,26,9,0
2025/8/26 9:15,9846.837856,24.7,71,3.375,511.5,2025,8,26,9,0
2025/8/26 9:30,9997.450048,25,70,3.35,549,2025,8,26,9,0
2025/8/26 9:45,10115.04064,25.3,69,3.325,586.5,2025,8,26,9,0
2025/8/26 10:00,10225.27754,25.6,68,3.3,624,2025,8,26,10,0
2025/8/26 10:15,10320.3784,25.85,67,3.325,651,2025,8,26,10,0
2025/8/26 10:30,10405.56438,26.1,66,3.35,678,2025,8,26,10,0
2025/8/26 10:45,10469.63594,26.35,65,3.375,705,2025,8,26,10,0
2025/8/26 11:00,10489.41347,26.6,64,3.4,732,2025,8,26,11,0
2025/8/26 11:15,10496.34813,26.75,63.25,3.425,743.75,2025,8,26,11,0
2025/8/26 11:30,10268.59283,26.9,62.5,3.45,755.5,2025,8,26,11,0
2025/8/26 11:45,9857.02,27.05,61.75,3.475,767.25,2025,8,26,11,0
2025/8/26 12:00,8685.530272,27.2,61,3.5,779,2025,8,26,12,0
2025/8/26 12:15,7928.591392,27.3,60.5,3.55,771.25,2025,8,26,12,0
2025/8/26 12:30,8009.091232,27.4,60,3.6,763.5,2025,8,26,12,0
2025/8/26 12:45,8054.247808,27.5,59.5,3.65,755.75,2025,8,26,12,0
2025/8/26 13:00,8209.312192,27.6,59,3.7,748,2025,8,26,13,0
2025/8/26 13:15,8409.562144,27.625,59,3.675,735.75,2025,8,26,13,0
2025/8/26 13:30,8994.387808,27.65,59,3.65,723.5,2025,8,26,13,0
2025/8/26 13:45,9858.884704,27.675,59,3.625,711.25,2025,8,26,13,0
2025/8/26 14:00,10058.62192,27.7,59,3.6,699,2025,8,26,14,0
2025/8/26 14:15,10318.84653,27.675,59,3.425,677,2025,8,26,14,0
2025/8/26 14:30,10372.36278,27.65,59,3.25,655,2025,8,26,14,0
2025/8/26 14:45,10415.13808,27.625,59,3.075,633,2025,8,26,14,0
2025/8/26 15:00,10454.90502,27.6,59,2.9,611,2025,8,26,15,0
2025/8/26 15:15,10498.55027,27.6,59.25,2.75,574,2025,8,26,15,0
2025/8/26 15:30,10550.15968,27.6,59.5,2.6,537,2025,8,26,15,0
2025/8/26 15:45,10550.2431,27.6,59.75,2.45,500,2025,8,26,15,0
2025/8/26 16:00,10581.96438,27.6,60,2.3,463,2025,8,26,16,0
2025/8/26 16:15,10616.37434,27.5,61,2.1,419.25,2025,8,26,16,0
2025/8/26 16:30,10618.0047,27.4,62,1.9,375.5,2025,8,26,16,0
2025/8/26 16:45,10566.51155,27.3,63,1.7,331.75,2025,8,26,16,0
2025/8/26 17:00,10387.75562,27.2,64,1.5,288,2025,8,26,17,0
2025/8/26 17:15,10151.44192,26.85,67.25,1.325,245.5,2025,8,26,17,0
2025/8/26 17:30,9461.371552,26.5,70.5,1.15,203,2025,8,26,17,0
2025/8/26 17:45,8788.225984,26.15,73.75,0.975,160.5,2025,8,26,17,0
2025/8/26 18:00,8546.210272,25.8,77,0.8,118,2025,8,26,18,0
2025/8/26 18:15,8555.974336,25.45,77,0.775,91.5,2025,8,26,18,0
2025/8/26 18:30,8853.46192,25.1,77,0.75,65,2025,8,26,18,0
2025/8/26 18:45,9247.475296,24.75,77,0.725,38.5,2025,8,26,18,0
2025/8/26 19:00,9454.702144,24.4,77,0.7,12,2025,8,26,19,0
2025/8/26 19:15,9675.023104,24.25,77.25,0.95,9,2025,8,26,19,0
2025/8/26 19:30,9694.8784,24.1,77.5,1.2,6,2025,8,26,19,0
2025/8/26 19:45,9645.506848,23.95,77.75,1.45,3,2025,8,26,19,0
2025/8/26 20:00,9521.648128,23.8,78,1.7,0,2025,8,26,20,0
2025/8/26 20:15,9506.575936,23.675,78,1.725,0,2025,8,26,20,0
2025/8/26 20:30,9478.866208,23.55,78,1.75,0,2025,8,26,20,0
2025/8/26 20:45,9402.40096,23.425,78,1.775,0,2025,8,26,20,0
2025/8/26 21:00,9243.293152,23.3,78,1.8,0,2025,8,26,21,0
2025/8/26 21:15,9074.588128,23.175,78.5,1.725,0,2025,8,26,21,0
2025/8/26 21:30,8928.731872,23.05,79,1.65,0,2025,8,26,21,0
2025/8/26 21:45,8725.594336,22.925,79.5,1.575,0,2025,8,26,21,0
2025/8/26 22:00,8536.864384,22.8,80,1.5,0,2025,8,26,22,0
2025/8/26 22:15,8352.086848,22.675,80.5,1.525,0,2025,8,26,22,0
2025/8/26 22:30,8168.53936,22.55,81,1.55,0,2025,8,26,22,0
2025/8/26 22:45,7926.214816,22.425,81.5,1.575,0,2025,8,26,22,0
2025/8/26 23:00,7750.531552,22.3,82,1.6,0,2025,8,26,23,0
2025/8/26 23:15,7541.88112,22.15,83,1.45,0,2025,8,26,23,0
2025/8/26 23:30,7342.023424,22,84,1.3,0,2025,8,26,23,0
2025/8/26 23:45,7154.566528,21.85,85,1.15,0,2025,8,26,23,0
2025/8/27 0:00,6989.694016,21.7,86,1,0,2025,8,27,0,0
2025/8/27 0:15,6876.265024,21.675,86,0.9,0,2025,8,27,0,0
2025/8/27 0:30,6793.623424,21.65,86,0.8,0,2025,8,27,0,0
2025/8/27 0:45,6740.205184,21.625,86,0.7,0,2025,8,27,0,0
2025/8/27 1:00,6686.806528,21.6,86,0.6,0,2025,8,27,1,0
2025/8/27 1:15,6624.222304,21.6,86,0.525,0,2025,8,27,1,0
2025/8/27 1:30,6568.377856,21.6,86,0.45,0,2025,8,27,1,0
2025/8/27 1:45,6509.542144,21.6,86,0.375,0,2025,8,27,1,0
2025/8/27 2:00,6446.033632,21.6,86,0.3,0,2025,8,27,2,0
2025/8/27 2:15,6395.06032,21.55,86.75,0.45,0,2025,8,27,2,0
2025/8/27 2:30,6331.91824,21.5,87.5,0.6,0,2025,8,27,2,0
2025/8/27 2:45,6287.890432,21.45,88.25,0.75,0,2025,8,27,2,0
2025/8/27 3:00,6224.1184,21.4,89,0.9,0,2025,8,27,3,0
2025/8/27 3:15,6186.091552,21.35,88.75,0.95,0,2025,8,27,3,0
2025/8/27 3:30,6149.146528,21.3,88.5,1,0,2025,8,27,3,0
2025/8/27 3:45,6118.0984,21.25,88.25,1.05,0,2025,8,27,3,0
2025/8/27 4:00,6082.817536,21.2,88,1.1,0,2025,8,27,4,0
2025/8/27 4:15,6048.22048,21.25,87.5,1.275,0,2025,8,27,4,0
2025/8/27 4:30,6006.712672,21.3,87,1.45,0,2025,8,27,4,0
2025/8/27 4:45,5974.915456,21.35,86.5,1.625,0,2025,8,27,4,0
2025/8/27 5:00,5931.6616,21.4,86,1.8,0,2025,8,27,5,0
2025/8/27 5:15,5917.053952,21.4,86,1.575,1,2025,8,27,5,0
2025/8/27 5:30,5891.284864,21.4,86,1.35,2,2025,8,27,5,0
2025/8/27 5:45,5868.51856,21.4,86,1.125,3,2025,8,27,5,0
2025/8/27 6:00,5851.0816,21.4,86,0.9,4,2025,8,27,6,0
2025/8/27 6:15,5901.276736,21.55,85.5,0.95,12.75,2025,8,27,6,0
2025/8/27 6:30,5940.717856,21.7,85,1,21.5,2025,8,27,6,0
2025/8/27 6:45,6000.866368,21.85,84.5,1.05,30.25,2025,8,27,6,0
2025/8/27 7:00,6073.23904,22,84,1.1,39,2025,8,27,7,0
2025/8/27 7:15,6220.666528,22.1,84,1.1,54.5,2025,8,27,7,0
2025/8/27 7:30,6487.610272,22.2,84,1.1,70,2025,8,27,7,0
2025/8/27 7:45,6998.454976,22.3,84,1.1,85.5,2025,8,27,7,0
2025/8/27 8:00,8105.4784,22.4,84,1.1,101,2025,8,27,8,0
2025/8/27 8:15,9207.644704,22.55,84,1.125,113.25,2025,8,27,8,0
2025/8/27 8:30,9657.803104,22.7,84,1.15,125.5,2025,8,27,8,0
2025/8/27 8:45,9926.526208,22.85,84,1.175,137.75,2025,8,27,8,0
2025/8/27 9:00,10103.06685,23,84,1.2,150,2025,8,27,9,0
2025/8/27 9:15,10255.51091,23.075,84,1.275,149.5,2025,8,27,9,0
2025/8/27 9:30,10391.87498,23.15,84,1.35,149,2025,8,27,9,0
2025/8/27 9:45,10508.5384,23.225,84,1.425,148.5,2025,8,27,9,0
2025/8/27 10:00,10575.19562,23.3,84,1.5,148,2025,8,27,10,0
2025/8/27 10:15,10646.60032,23.675,82.75,1.575,205,2025,8,27,10,0
2025/8/27 10:30,10725.88941,24.05,81.5,1.65,262,2025,8,27,10,0
2025/8/27 10:45,10762.57754,24.425,80.25,1.725,319,2025,8,27,10,0
2025/8/27 11:00,10775.11466,24.8,79,1.8,376,2025,8,27,11,0
