datetime,Load,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation
2025-07-22 00:15:00,5910.916576,22.85,87.75,2.025,0.0
2025-07-22 00:30:00,5835.842464,22.7,88.5,2.15,0.0
2025-07-22 00:45:00,5776.987168,22.55,89.25,2.275,0.0
2025-07-22 01:00:00,5703.86032,22.4,90.0,2.4,0.0
2025-07-22 01:15:00,5654.685664,22.35,91.0,2.35,0.0
2025-07-22 01:30:00,5566.744864,22.3,92.0,2.3,0.0
2025-07-22 01:45:00,5519.4592,22.25,93.0,2.25,0.0
2025-07-22 02:00:00,5459.504704,22.2,94.0,2.2,0.0
2025-07-22 02:15:00,5405.010592,22.175,94.75,2.1500000000000004,0.0
2025-07-22 02:30:00,5348.337856,22.15,95.5,2.1,0.0
2025-07-22 02:45:00,5305.772512,22.125,96.25,2.05,0.0
2025-07-22 03:00:00,5248.249888,22.1,97.0,2.0,0.0
2025-07-22 03:15:00,5217.357376,22.15,97.25,2.1,0.0
2025-07-22 03:30:00,5181.708928,22.200000000000003,97.5,2.2,0.0
2025-07-22 03:45:00,5153.707168,22.25,97.75,2.3,0.0
2025-07-22 04:00:00,5119.629088,22.3,98.0,2.4,0.0
2025-07-22 04:15:00,5081.324224,22.3,98.25,2.2,0.25
2025-07-22 04:30:00,5062.317376,22.3,98.5,2.0,0.5
2025-07-22 04:45:00,5035.831552,22.3,98.75,1.8,0.75
2025-07-22 05:00:00,5013.074656,22.3,99.0,1.6,1.0
2025-07-22 05:15:00,4995.613792,22.425,99.0,1.95,13.75
2025-07-22 05:30:00,4964.209888,22.55,99.0,2.3,26.5
2025-07-22 05:45:00,4971.987808,22.675,99.0,2.65,39.25
2025-07-22 06:00:00,5012.087008,22.8,99.0,3.0,52.0
2025-07-22 06:15:00,5109.152032,23.15,97.75,3.2,77.5
2025-07-22 06:30:00,5171.692192,23.5,96.5,3.4,103.0
2025-07-22 06:45:00,5274.191872,23.85,95.25,3.6,128.5
2025-07-22 07:00:00,5378.689408,24.2,94.0,3.8,154.0
2025-07-22 07:15:00,5571.767968,24.65,91.75,3.625,191.5
2025-07-22 07:30:00,5916.350752,25.1,89.5,3.45,229.0
2025-07-22 07:45:00,6532.786528,25.55,87.25,3.275,266.5
2025-07-22 08:00:00,7805.731072,26.0,85.0,3.1,304.0
2025-07-22 08:15:00,8967.808768,26.35,83.5,3.2,346.5
2025-07-22 08:30:00,9455.657536,26.7,82.0,3.3,389.0
2025-07-22 08:45:00,9766.425664,27.05,80.5,3.4,431.5
2025-07-22 09:00:00,9979.444384,27.4,79.0,3.5,474.0
2025-07-22 09:15:00,10102.395616,27.6,78.0,3.525,513.75
2025-07-22 09:30:00,10250.363104,27.8,77.0,3.55,553.5
2025-07-22 09:45:00,10375.004704,28.0,76.0,3.575,593.25
2025-07-22 10:00:00,10455.66064,28.2,75.0,3.6,633.0
2025-07-22 10:15:00,10548.889408,28.4,74.0,3.675,668.25
2025-07-22 10:30:00,10632.52096,28.6,73.0,3.75,703.5
2025-07-22 10:45:00,10684.66192,28.8,72.0,3.825,738.75
2025-07-22 11:00:00,10722.149728,29.0,71.0,3.9,774.0
2025-07-22 11:15:00,10729.87936,29.0,70.5,4.025,786.75
2025-07-22 11:30:00,10512.48064,29.0,70.0,4.15,799.5
2025-07-22 11:45:00,10094.549728,29.0,69.5,4.275,812.25
2025-07-22 12:00:00,8923.250272,29.0,69.0,4.4,825.0
2025-07-22 12:15:00,8087.132512,29.05,68.5,4.3500000000000005,822.25
2025-07-22 12:30:00,8183.742784,29.1,68.0,4.300000000000001,819.5
2025-07-22 12:45:00,8262.802144,29.15,67.5,4.25,816.75
2025-07-22 13:00:00,8398.956256,29.2,67.0,4.2,814.0
2025-07-22 13:15:00,8614.303744,29.2,67.0,4.125,804.5
2025-07-22 13:30:00,9296.572192,29.2,67.0,4.05,795.0
2025-07-22 13:45:00,10051.6216,29.2,67.0,3.975,785.5
2025-07-22 14:00:00,10316.825344,29.2,67.0,3.9,776.0
2025-07-22 14:15:00,10539.752512,29.2,66.75,3.75,754.75
2025-07-22 14:30:00,10544.50192,29.2,66.5,3.6,733.5
2025-07-22 14:45:00,10530.950272,29.2,66.25,3.45,712.25
2025-07-22 15:00:00,10531.003744,29.2,66.0,3.3,691.0
2025-07-22 15:15:00,10551.1,29.05,66.75,3.325,656.5
2025-07-22 15:30:00,10584.428128,28.9,67.5,3.35,622.0
2025-07-22 15:45:00,10584.309088,28.75,68.25,3.375,587.5
2025-07-22 16:00:00,10617.686848,28.6,69.0,3.4,553.0
2025-07-22 16:15:00,10651.609408,28.3,71.5,3.55,510.25
2025-07-22 16:30:00,10658.392192,28.0,74.0,3.7,467.5
2025-07-22 16:45:00,10598.75872,27.7,76.5,3.85,424.75
2025-07-22 17:00:00,10433.41936,27.4,79.0,4.0,382.0
2025-07-22 17:15:00,10171.448128,27.1,80.5,3.95,337.5
2025-07-22 17:30:00,9486.487168,26.8,82.0,3.9,293.0
2025-07-22 17:45:00,8790.606208,26.5,83.5,3.85,248.5
2025-07-22 18:00:00,8545.825984,26.2,85.0,3.8,204.0
2025-07-22 18:15:00,8536.36192,26.0,86.0,3.625,169.0
2025-07-22 18:30:00,8809.117216,25.8,87.0,3.45,134.0
2025-07-22 18:45:00,9163.896256,25.6,88.0,3.275,99.0
2025-07-22 19:00:00,9288.707488,25.4,89.0,3.1,64.0
2025-07-22 19:15:00,9478.55872,25.3,89.25,3.0,48.5
2025-07-22 19:30:00,9624.294976,25.2,89.5,2.9000000000000004,33.0
2025-07-22 19:45:00,9623.729728,25.1,89.75,2.8000000000000003,17.5
2025-07-22 20:00:00,9516.847168,25.0,90.0,2.7,2.0
2025-07-22 20:15:00,9485.484064,25.0,90.5,2.8000000000000003,1.5
2025-07-22 20:30:00,9482.156896,25.0,91.0,2.9000000000000004,1.0
2025-07-22 20:45:00,9427.549408,25.0,91.5,3.0,0.5
2025-07-22 21:00:00,9293.213152,25.0,92.0,3.1,0.0
2025-07-22 21:15:00,9142.577536,25.05,92.25,3.05,0.0
2025-07-22 21:30:00,8974.383424,25.1,92.5,3.0,0.0
2025-07-22 21:45:00,8772.445024,25.15,92.75,2.95,0.0
2025-07-22 22:00:00,8580.234976,25.2,93.0,2.9,0.0
2025-07-22 22:15:00,8366.243104,25.1,93.5,3.175,0.0
2025-07-22 22:30:00,8195.710912,25.0,94.0,3.45,0.0
2025-07-22 22:45:00,7963.788448,24.9,94.5,3.725,0.0
2025-07-22 23:00:00,7767.205024,24.8,95.0,4.0,0.0
2025-07-22 23:15:00,7528.077376,24.75,94.25,4.075,0.0
2025-07-22 23:30:00,7334.168608,24.700000000000003,93.5,4.15,0.0
2025-07-22 23:45:00,7153.78096,24.65,92.75,4.225,0.0
2025-07-23 00:00:00,7010.35984,24.6,92.0,4.3,0.0
2025-07-23 00:15:00,6919.391392,24.575000000000003,91.75,4.025,0.0
2025-07-23 00:30:00,6845.6416,24.55,91.5,3.75,0.0
2025-07-23 00:45:00,6803.14096,24.525,91.25,3.475,0.0
2025-07-23 01:00:00,6724.374976,24.5,91.0,3.2,0.0
2025-07-23 01:15:00,6675.856576,24.475,91.25,3.1,0.0
2025-07-23 01:30:00,6593.108608,24.45,91.5,3.0,0.0
2025-07-23 01:45:00,6534.912832,24.425,91.75,2.9,0.0
2025-07-23 02:00:00,6475.517536,24.4,92.0,2.8,0.0
2025-07-23 02:15:00,6421.983424,24.4,92.25,2.775,0.0
2025-07-23 02:30:00,6370.824544,24.4,92.5,2.75,0.0
2025-07-23 02:45:00,6324.642304,24.4,92.75,2.725,0.0
2025-07-23 03:00:00,6264.648448,24.4,93.0,2.7,0.0
2025-07-23 03:15:00,6214.526848,24.4,93.25,2.725,0.0
2025-07-23 03:30:00,6191.737216,24.4,93.5,2.75,0.0
2025-07-23 03:45:00,6150.65968,24.4,93.75,2.775,0.0
2025-07-23 04:00:00,6117.137056,24.4,94.0,2.8,0.0
2025-07-23 04:15:00,6072.769888,24.375,94.0,2.9,0.25
2025-07-23 04:30:00,6032.949568,24.35,94.0,3.0,0.5
2025-07-23 04:45:00,6004.357696,24.325,94.0,3.1,0.75
2025-07-23 05:00:00,5964.109888,24.3,94.0,3.2,1.0
2025-07-23 05:15:00,5927.194816,24.325,94.0,3.225,5.75
2025-07-23 05:30:00,5907.692992,24.35,94.0,3.25,10.5
2025-07-23 05:45:00,5899.908928,24.375,94.0,3.275,15.25
2025-07-23 06:00:00,5913.351232,24.4,94.0,3.3,20.0
2025-07-23 06:15:00,5965.525984,24.6,93.0,3.55,43.75
2025-07-23 06:30:00,6013.98112,24.8,92.0,3.8,67.5
2025-07-23 06:45:00,6058.108768,25.0,91.0,4.05,91.25
2025-07-23 07:00:00,6149.716576,25.2,90.0,4.3,115.0
2025-07-23 07:15:00,6295.128928,25.55,88.0,4.375,146.5
2025-07-23 07:30:00,6572.567488,25.9,86.0,4.449999999999999,178.0
2025-07-23 07:45:00,7097.797216,26.25,84.0,4.525,209.5
2025-07-23 08:00:00,8244.205024,26.6,82.0,4.6,241.0
2025-07-23 08:15:00,9301.146208,26.85,80.5,4.449999999999999,283.75
2025-07-23 08:30:00,9743.487808,27.1,79.0,4.3,326.5
2025-07-23 08:45:00,10005.386848,27.35,77.5,4.15,369.25
2025-07-23 09:00:00,10216.957216,27.6,76.0,4.0,412.0
2025-07-23 09:15:00,10345.765984,27.75,75.5,4.175,406.0
2025-07-23 09:30:00,10461.766528,27.9,75.0,4.35,400.0
2025-07-23 09:45:00,10607.576896,28.05,74.5,4.525,394.0
2025-07-23 10:00:00,10664.8,28.2,74.0,4.7,388.0
2025-07-23 10:15:00,10743.383104,28.2,74.0,4.9,424.25
2025-07-23 10:30:00,10843.55968,28.2,74.0,5.1,460.5
2025-07-23 10:45:00,10868.43808,28.2,74.0,5.3,496.75
2025-07-23 11:00:00,10892.013472,28.2,74.0,5.5,533.0
2025-07-23 11:15:00,10868.365984,28.5,72.75,5.55,567.0
2025-07-23 11:30:00,10646.430592,28.8,71.5,5.6,601.0
2025-07-23 11:45:00,10214.946208,29.1,70.25,5.65,635.0
2025-07-23 12:00:00,8982.309088,29.4,69.0,5.7,669.0
2025-07-23 12:15:00,8152.394656,29.625,67.5,5.7,671.0
2025-07-23 12:30:00,8222.614336,29.85,66.0,5.7,673.0
2025-07-23 12:45:00,8270.086528,30.075,64.5,5.7,675.0
2025-07-23 13:00:00,8380.271872,30.3,63.0,5.7,677.0
2025-07-23 13:15:00,8594.65936,30.2,63.75,5.75,663.25
2025-07-23 13:30:00,9200.39968,30.1,64.5,5.800000000000001,649.5
2025-07-23 13:45:00,9965.037856,30.0,65.25,5.8500000000000005,635.75
2025-07-23 14:00:00,10164.574336,29.9,66.0,5.9,622.0
2025-07-23 14:15:00,10402.253152,29.75,67.0,5.825,609.25
2025-07-23 14:30:00,10458.926848,29.6,68.0,5.75,596.5
2025-07-23 14:45:00,10478.844064,29.45,69.0,5.675,583.75
2025-07-23 15:00:00,10549.285984,29.3,70.0,5.6,571.0
2025-07-23 15:15:00,10582.390048,28.975,72.0,5.625,530.75
2025-07-23 15:30:00,10673.415616,28.65,74.0,5.65,490.5
2025-07-23 15:45:00,10673.487808,28.325,76.0,5.675,450.25
2025-07-23 16:00:00,10707.642784,28.0,78.0,5.7,410.0
2025-07-23 16:15:00,10754.156896,27.9,78.25,5.725,382.5
2025-07-23 16:30:00,10741.946848,27.8,78.5,5.75,355.0
2025-07-23 16:45:00,10708.605664,27.700000000000003,78.75,5.775,327.5
2025-07-23 17:00:00,10544.394976,27.6,79.0,5.8,300.0
2025-07-23 17:15:00,10299.786208,27.4,79.75,5.75,264.75
2025-07-23 17:30:00,9557.070592,27.200000000000003,80.5,5.699999999999999,229.5
2025-07-23 17:45:00,8894.650912,27.0,81.25,5.65,194.25
2025-07-23 18:00:00,8684.255296,26.8,82.0,5.6,159.0
2025-07-23 18:15:00,8650.643104,26.7,82.75,5.5,130.5
2025-07-23 18:30:00,8940.643744,26.6,83.5,5.4,102.0
2025-07-23 18:45:00,9301.634656,26.5,84.25,5.3,73.5
2025-07-23 19:00:00,9458.026528,26.4,85.0,5.2,45.0
2025-07-23 19:15:00,9650.92096,26.25,86.0,5.15,34.25
2025-07-23 19:30:00,9765.116896,26.1,87.0,5.1,23.5
2025-07-23 19:45:00,9766.556896,25.95,88.0,5.05,12.75
2025-07-23 20:00:00,9649.493152,25.8,89.0,5.0,2.0
2025-07-23 20:15:00,9618.70096,25.725,90.0,4.925,1.5
2025-07-23 20:30:00,9611.097856,25.65,91.0,4.85,1.0
2025-07-23 20:45:00,9518.006848,25.575,92.0,4.775,0.5
2025-07-23 21:00:00,9379.328128,25.5,93.0,4.7,0.0
2025-07-23 21:15:00,9230.164384,25.525,93.0,4.675,0.0
2025-07-23 21:30:00,9044.08192,25.55,93.0,4.65,0.0
2025-07-23 21:45:00,8869.695616,25.575000000000003,93.0,4.625,0.0
2025-07-23 22:00:00,8690.60128,25.6,93.0,4.6,0.0
2025-07-23 22:15:00,8354.987488,25.65,92.75,4.6,0.0
2025-07-23 22:30:00,8224.85872,25.700000000000003,92.5,4.6,0.0
2025-07-23 22:45:00,8057.32096,25.75,92.25,4.6,0.0
2025-07-23 23:00:00,7833.297376,25.8,92.0,4.6,0.0
2025-07-23 23:15:00,7641.371392,25.75,92.0,4.525,0.0
2025-07-23 23:30:00,7445.56096,25.700000000000003,92.0,4.449999999999999,0.0
2025-07-23 23:45:00,7232.545984,25.65,92.0,4.375,0.0
2025-07-24 00:00:00,7052.097376,25.6,92.0,4.3,0.0
2025-07-24 00:15:00,6960.867328,25.6,91.75,4.1,0.0
2025-07-24 00:30:00,6875.87968,25.6,91.5,3.9,0.0
2025-07-24 00:45:00,6830.48128,25.6,91.25,3.7,0.0
2025-07-24 01:00:00,6764.512672,25.6,91.0,3.5,0.0
2025-07-24 01:15:00,6709.210048,25.5,91.5,3.45,0.0
2025-07-24 01:30:00,6635.848768,25.4,92.0,3.4,0.0
2025-07-24 01:45:00,6589.249888,25.3,92.5,3.35,0.0
2025-07-24 02:00:00,6518.674816,25.2,93.0,3.3,0.0
2025-07-24 02:15:00,6473.76016,25.2,92.75,3.575,0.0
2025-07-24 02:30:00,6414.362464,25.2,92.5,3.85,0.0
2025-07-24 02:45:00,6374.004064,25.2,92.25,4.125,0.0
2025-07-24 03:00:00,6318.05968,25.2,92.0,4.4,0.0
2025-07-24 03:15:00,6265.0216,25.0,92.5,4.2,0.0
2025-07-24 03:30:00,6229.50112,24.8,93.0,4.0,0.0
2025-07-24 03:45:00,6195.510592,24.6,93.5,3.8,0.0
2025-07-24 04:00:00,6158.995936,24.4,94.0,3.6,0.0
2025-07-24 04:15:00,6126.405184,24.375,94.5,3.5,0.25
2025-07-24 04:30:00,6082.42096,24.35,95.0,3.4000000000000004,0.5
2025-07-24 04:45:00,6058.723264,24.325,95.5,3.3000000000000003,0.75
2025-07-24 05:00:00,6036.485824,24.3,96.0,3.2,1.0
2025-07-24 05:15:00,5996.705344,24.575,95.0,3.2750000000000004,13.5
2025-07-24 05:30:00,5970.569728,24.85,94.0,3.35,26.0
2025-07-24 05:45:00,5953.724704,25.125,93.0,3.425,38.5
2025-07-24 06:00:00,5969.55856,25.4,92.0,3.5,51.0
2025-07-24 06:15:00,6021.826048,25.525,91.0,3.5,60.0
2025-07-24 06:30:00,6062.416096,25.65,90.0,3.5,69.0
2025-07-24 06:45:00,6110.707168,25.775,89.0,3.5,78.0
2025-07-24 07:00:00,6181.366048,25.9,88.0,3.5,87.0
2025-07-24 07:15:00,6301.925344,25.925,88.5,3.575,90.0
2025-07-24 07:30:00,6612.048448,25.95,89.0,3.65,93.0
2025-07-24 07:45:00,7121.247808,25.975,89.5,3.725,96.0
2025-07-24 08:00:00,8266.752832,26.0,90.0,3.8,99.0
2025-07-24 08:15:00,9301.075936,26.5,88.25,3.925,167.0
2025-07-24 08:30:00,9730.235296,27.0,86.5,4.05,235.0
2025-07-24 08:45:00,10026.122464,27.5,84.75,4.175,303.0
2025-07-24 09:00:00,10200.685024,28.0,83.0,4.3,371.0
2025-07-24 09:15:00,10320.968128,27.95,82.5,4.4,362.25
2025-07-24 09:30:00,10421.71936,27.9,82.0,4.5,353.5
2025-07-24 09:45:00,10511.88064,27.85,81.5,4.6,344.75
2025-07-24 10:00:00,10559.48032,27.8,81.0,4.7,336.0
2025-07-24 10:15:00,10613.355616,27.95,80.25,5.0,374.0
2025-07-24 10:30:00,10650.990592,28.1,79.5,5.300000000000001,412.0
2025-07-24 10:45:00,10640.643424,28.25,78.75,5.6000000000000005,450.0
2025-07-24 11:00:00,10616.592832,28.4,78.0,5.9,488.0
2025-07-24 11:15:00,10555.063744,28.45,77.75,5.675000000000001,469.5
2025-07-24 11:30:00,10304.955616,28.5,77.5,5.45,451.0
2025-07-24 11:45:00,9808.9384,28.55,77.25,5.225,432.5
2025-07-24 12:00:00,8626.362784,28.6,77.0,5.0,414.0
2025-07-24 12:15:00,7683.70144,28.75,76.25,5.225,437.75
2025-07-24 12:30:00,7702.25968,28.9,75.5,5.45,461.5
2025-07-24 12:45:00,7689.353632,29.05,74.75,5.675000000000001,485.25
2025-07-24 13:00:00,7780.056256,29.2,74.0,5.9,509.0
2025-07-24 13:15:00,8011.610272,29.35,73.5,6.025,536.0
2025-07-24 13:30:00,8580.00064,29.5,73.0,6.15,563.0
2025-07-24 13:45:00,9403.845664,29.65,72.5,6.275,590.0
2025-07-24 14:00:00,9669.083104,29.8,72.0,6.4,617.0
2025-07-24 14:15:00,9883.631872,29.6,73.25,6.300000000000001,586.75
2025-07-24 14:30:00,9955.511872,29.4,74.5,6.2,556.5
2025-07-24 14:45:00,9998.26096,29.2,75.75,6.1,526.25
2025-07-24 15:00:00,10046.277856,29.0,77.0,6.0,496.0
2025-07-24 15:15:00,10061.30032,28.9,77.5,6.0,453.75
2025-07-24 15:30:00,10152.853792,28.8,78.0,6.0,411.5
2025-07-24 15:45:00,10165.403104,28.700000000000003,78.5,6.0,369.25
2025-07-24 16:00:00,10206.094336,28.6,79.0,6.0,327.0
2025-07-24 16:15:00,10257.035296,28.525,79.5,5.925,309.0
2025-07-24 16:30:00,10283.467168,28.450000000000003,80.0,5.85,291.0
2025-07-24 16:45:00,10220.56,28.375,80.5,5.775,273.0
2025-07-24 17:00:00,10060.06096,28.3,81.0,5.7,255.0
2025-07-24 17:15:00,9833.854336,27.975,82.75,5.5,210.25
2025-07-24 17:30:00,9101.805664,27.65,84.5,5.300000000000001,165.5
2025-07-24 17:45:00,8528.745664,27.325,86.25,5.1000000000000005,120.75
2025-07-24 18:00:00,8302.856896,27.0,88.0,4.9,76.0
2025-07-24 18:15:00,8298.293152,26.9,88.0,4.95,67.75
2025-07-24 18:30:00,8603.3584,26.8,88.0,5.0,59.5
2025-07-24 18:45:00,8918.903104,26.700000000000003,88.0,5.05,51.25
2025-07-24 19:00:00,9061.355296,26.6,88.0,5.1,43.0
2025-07-24 19:15:00,9261.676576,26.525,88.0,5.025,32.75
2025-07-24 19:30:00,9348.46096,26.450000000000003,88.0,4.949999999999999,22.5
2025-07-24 19:45:00,9355.511872,26.375,88.0,4.875,12.25
2025-07-24 20:00:00,9234.308128,26.3,88.0,4.8,2.0
2025-07-24 20:15:00,9219.534976,26.275,88.25,4.65,1.5
2025-07-24 20:30:00,9185.166208,26.25,88.5,4.5,1.0
2025-07-24 20:45:00,9113.7784,26.225,88.75,4.35,0.5
2025-07-24 21:00:00,8928.073792,26.2,89.0,4.2,0.0
2025-07-24 21:15:00,8825.733472,26.15,89.0,4.125,0.0
2025-07-24 21:30:00,8654.230048,26.1,89.0,4.05,0.0
2025-07-24 21:45:00,8441.696896,26.05,89.0,3.975,0.0
2025-07-24 22:00:00,8256.574336,26.0,89.0,3.9,0.0
2025-07-24 22:15:00,8071.590592,25.975,89.25,3.925,0.0
2025-07-24 22:30:00,7862.056096,25.95,89.5,3.95,0.0
2025-07-24 22:45:00,7606.997536,25.925,89.75,3.975,0.0
2025-07-24 23:00:00,7365.712672,25.9,90.0,4.0,0.0
2025-07-24 23:15:00,7147.869088,25.875,90.5,3.95,0.0
2025-07-24 23:30:00,6927.536416,25.85,91.0,3.9,0.0
2025-07-24 23:45:00,6741.192832,25.825,91.5,3.85,0.0
2025-07-25 00:00:00,6567.247648,25.8,92.0,3.8,0.0
2025-07-25 00:15:00,6505.192192,25.75,92.25,3.725,0.0
2025-07-25 00:30:00,6440.802304,25.700000000000003,92.5,3.65,0.0
2025-07-25 00:45:00,6416.657056,25.65,92.75,3.575,0.0
2025-07-25 01:00:00,6330.622144,25.6,93.0,3.5,0.0
2025-07-25 01:15:00,6280.643104,25.575000000000003,93.0,3.45,0.0
2025-07-25 01:30:00,6220.831072,25.55,93.0,3.4,0.0
2025-07-25 01:45:00,6186.714976,25.525,93.0,3.35,0.0
2025-07-25 02:00:00,6120.987808,25.5,93.0,3.3,0.0
2025-07-25 02:15:00,6073.316896,25.5,93.0,3.35,0.0
2025-07-25 02:30:00,6026.103904,25.5,93.0,3.4,0.0
2025-07-25 02:45:00,5987.492512,25.5,93.0,3.45,0.0
2025-07-25 03:00:00,5939.14,25.5,93.0,3.5,0.0
2025-07-25 03:15:00,5912.128288,25.475,93.0,3.4,0.0
2025-07-25 03:30:00,5863.405984,25.45,93.0,3.3,0.0
2025-07-25 03:45:00,5835.555616,25.425,93.0,3.2,0.0
2025-07-25 04:00:00,5783.811232,25.4,93.0,3.1,0.0
2025-07-25 04:15:00,5746.456096,25.35,93.0,3.1,0.25
2025-07-25 04:30:00,5725.750912,25.3,93.0,3.1,0.5
2025-07-25 04:45:00,5708.073472,25.25,93.0,3.1,0.75
2025-07-25 05:00:00,5693.52112,25.2,93.0,3.1,1.0
2025-07-25 05:15:00,5672.855296,25.3,92.75,3.2,9.5
2025-07-25 05:30:00,5660.293792,25.4,92.5,3.3,18.0
2025-07-25 05:45:00,5653.908928,25.5,92.25,3.4,26.5
2025-07-25 06:00:00,5642.110432,25.6,92.0,3.5,35.0
2025-07-25 06:15:00,5713.64128,25.825000000000003,90.75,3.95,59.75
2025-07-25 06:30:00,5759.713312,26.05,89.5,4.4,84.5
2025-07-25 06:45:00,5823.522784,26.275,88.25,4.85,109.25
2025-07-25 07:00:00,5900.605984,26.5,87.0,5.3,134.0
2025-07-25 07:15:00,6040.008928,26.575,86.5,5.2,138.75
2025-07-25 07:30:00,6353.364064,26.65,86.0,5.1,143.5
2025-07-25 07:45:00,6811.75984,26.725,85.5,5.0,148.25
2025-07-25 08:00:00,7921.744864,26.8,85.0,4.9,153.0
2025-07-25 08:15:00,8928.976576,27.125,83.25,4.925000000000001,209.5
2025-07-25 08:30:00,9332.228128,27.450000000000003,81.5,4.95,266.0
2025-07-25 08:45:00,9552.647488,27.775,79.75,4.975,322.5
2025-07-25 09:00:00,9733.605664,28.1,78.0,5.0,379.0
2025-07-25 09:15:00,9825.72064,28.200000000000003,77.25,5.1,394.0
2025-07-25 09:30:00,9937.557856,28.3,76.5,5.2,409.0
2025-07-25 09:45:00,10023.08032,28.4,75.75,5.300000000000001,424.0
2025-07-25 10:00:00,10100.762464,28.5,75.0,5.4,439.0
2025-07-25 10:15:00,10184.502784,28.225,75.75,5.3500000000000005,379.0
2025-07-25 10:30:00,10275.014656,27.95,76.5,5.300000000000001,319.0
2025-07-25 10:45:00,10344.16096,27.675,77.25,5.25,259.0
2025-07-25 11:00:00,10365.17968,27.4,78.0,5.2,199.0
2025-07-25 11:15:00,10395.289408,27.475,77.75,5.325,233.25
2025-07-25 11:30:00,10224.045664,27.55,77.5,5.45,267.5
2025-07-25 11:45:00,9820.165984,27.625,77.25,5.575,301.75
2025-07-25 12:00:00,8686.91968,27.7,77.0,5.7,336.0
2025-07-25 12:15:00,7800.592192,27.7,76.75,5.575,321.75
2025-07-25 12:30:00,7834.443424,27.7,76.5,5.45,307.5
2025-07-25 12:45:00,7849.968448,27.7,76.25,5.325,293.25
2025-07-25 13:00:00,7956.1,27.7,76.0,5.2,279.0
2025-07-25 13:15:00,8122.508128,27.675,76.75,5.2,273.0
2025-07-25 13:30:00,8686.605664,27.65,77.5,5.2,267.0
2025-07-25 13:45:00,9545.993152,27.625,78.25,5.2,261.0
2025-07-25 14:00:00,9813.731872,27.6,79.0,5.2,255.0
2025-07-25 14:15:00,10072.493152,27.700000000000003,78.5,5.15,254.75
2025-07-25 14:30:00,10107.00064,27.8,78.0,5.1,254.5
2025-07-25 14:45:00,10160.827168,27.9,77.5,5.05,254.25
2025-07-25 15:00:00,10187.81968,28.0,77.0,5.0,254.0
2025-07-25 15:15:00,10218.409408,27.8,78.25,4.95,231.75
2025-07-25 15:30:00,10286.329408,27.6,79.5,4.9,209.5
2025-07-25 15:45:00,10282.702144,27.4,80.75,4.85,187.25
2025-07-25 16:00:00,10293.709408,27.2,82.0,4.8,165.0
2025-07-25 16:15:00,10307.304064,27.075,82.75,4.775,161.75
2025-07-25 16:30:00,10297.482784,26.95,83.5,4.75,158.5
2025-07-25 16:45:00,10221.110272,26.825,84.25,4.725,155.25
2025-07-25 17:00:00,10032.055936,26.7,85.0,4.7,152.0
2025-07-25 17:15:00,9802.853152,26.625,85.25,4.575,140.75
2025-07-25 17:30:00,9092.412832,26.55,85.5,4.45,129.5
2025-07-25 17:45:00,8502.049408,26.475,85.75,4.325,118.25
2025-07-25 18:00:00,8301.694336,26.4,86.0,4.2,107.0
2025-07-25 18:15:00,8277.63808,26.25,87.0,4.025,93.75
2025-07-25 18:30:00,8558.248768,26.1,88.0,3.85,80.5
2025-07-25 18:45:00,8900.737216,25.95,89.0,3.675,67.25
2025-07-25 19:00:00,9038.771872,25.8,90.0,3.5,54.0
2025-07-25 19:15:00,9224.086528,25.65,90.75,3.525,40.75
2025-07-25 19:30:00,9290.337856,25.5,91.5,3.55,27.5
2025-07-25 19:45:00,9264.90064,25.35,92.25,3.575,14.25
2025-07-25 20:00:00,9144.03808,25.2,93.0,3.6,1.0
2025-07-25 20:15:00,9132.926848,25.15,92.75,3.625,0.75
2025-07-25 20:30:00,9100.936576,25.1,92.5,3.65,0.5
2025-07-25 20:45:00,9009.612832,25.05,92.25,3.675,0.25
2025-07-25 21:00:00,8869.49872,25.0,92.0,3.7,0.0
2025-07-25 21:15:00,8723.392192,24.95,92.0,3.7,0.0
2025-07-25 21:30:00,8528.25904,24.9,92.0,3.7,0.0
2025-07-25 21:45:00,8330.466208,24.85,92.0,3.7,0.0
2025-07-25 22:00:00,8115.845344,24.8,92.0,3.7,0.0
2025-07-25 22:15:00,7936.752352,24.75,92.0,3.725,0.0
2025-07-25 22:30:00,7672.912192,24.700000000000003,92.0,3.75,0.0
2025-07-25 22:45:00,7456.743424,24.65,92.0,3.775,0.0
2025-07-25 23:00:00,7216.411072,24.6,92.0,3.8,0.0
2025-07-25 23:15:00,7006.837216,24.625,92.0,3.775,0.0
2025-07-25 23:30:00,6809.74,24.65,92.0,3.75,0.0
2025-07-25 23:45:00,6625.692832,24.675,92.0,3.725,0.0
2025-07-26 00:00:00,6429.742624,24.7,92.0,3.7,0.0
2025-07-26 00:15:00,6368.627488,24.625,92.5,3.675,0.0
2025-07-26 00:30:00,6305.5216,24.55,93.0,3.65,0.0
2025-07-26 00:45:00,6261.292192,24.475,93.5,3.625,0.0
2025-07-26 01:00:00,6187.9216,24.4,94.0,3.6,0.0
2025-07-26 01:15:00,6121.608448,24.35,94.5,3.55,0.0
2025-07-26 01:30:00,6061.673152,24.3,95.0,3.5,0.0
2025-07-26 01:45:00,6005.662144,24.25,95.5,3.45,0.0
2025-07-26 02:00:00,5946.92176,24.2,96.0,3.4,0.0
2025-07-26 02:15:00,5916.952672,24.125,96.0,3.3,0.0
