Load,Time,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation
7357.837216,2025-11-07 22:15:00,5.2749999999999995,33.25,2.4749999999999996,0.0
7165.953952,2025-11-07 22:30:00,4.949999999999999,37.5,2.65,0.0
6899.093632,2025-11-07 22:45:00,4.625,41.75,2.825,0.0
6630.002464,2025-11-07 23:00:00,4.3,46.0,3.0,0.0
6385.824064,2025-11-07 23:15:00,4.075,50.0,2.825,0.0
6193.010272,2025-11-07 23:30:00,3.8499999999999996,54.0,2.65,0.0
5949.817216,2025-11-07 23:45:00,3.625,58.0,2.4749999999999996,0.0
5780.344864,2025-11-08 00:00:00,3.4,62.0,2.3,0.0
5692.642144,2025-11-08 00:15:00,3.25,63.75,2.175,0.0
5621.588128,2025-11-08 00:30:00,3.0999999999999996,65.5,2.05,0.0
5594.743744,2025-11-08 00:45:00,2.9499999999999997,67.25,1.925,0.0
5538.082624,2025-11-08 01:00:00,2.8,69.0,1.8,0.0
5495.55904,2025-11-08 01:15:00,2.6999999999999997,69.25,1.725,0.0
5463.371392,2025-11-08 01:30:00,2.5999999999999996,69.5,1.65,0.0
5398.505344,2025-11-08 01:45:00,2.5,69.75,1.575,0.0
5358.905824,2025-11-08 02:00:00,2.4,70.0,1.5,0.0
5320.929568,2025-11-08 02:15:00,2.375,70.5,1.425,0.0
5284.486528,2025-11-08 02:30:00,2.3499999999999996,71.0,1.35,0.0
5262.90112,2025-11-08 02:45:00,2.3249999999999997,71.5,1.275,0.0
5221.32064,2025-11-08 03:00:00,2.3,72.0,1.2,0.0
5170.428448,2025-11-08 03:15:00,2.275,72.75,1.1,0.0
5160.526528,2025-11-08 03:30:00,2.25,73.5,1.0,0.0
5135.895136,2025-11-08 03:45:00,2.225,74.25,0.9,0.0
5104.044544,2025-11-08 04:00:00,2.2,75.0,0.8,0.0
5102.363104,2025-11-08 04:15:00,2.2,76.0,0.65,0.0
5071.177696,2025-11-08 04:30:00,2.2,77.0,0.5,0.0
5059.683904,2025-11-08 04:45:00,2.2,78.0,0.35,0.0
5073.408448,2025-11-08 05:00:00,2.2,79.0,0.2,0.0
5077.810912,2025-11-08 05:15:00,2.25,79.0,0.42500000000000004,0.0
5065.408288,2025-11-08 05:30:00,2.3,79.0,0.6500000000000001,0.0
5112.288448,2025-11-08 05:45:00,2.35,79.0,0.875,0.0
5120.975296,2025-11-08 06:00:00,2.4,79.0,1.1,0.0
5157.5584,2025-11-08 06:15:00,2.35,79.75,1.1500000000000001,0.5
5245.963744,2025-11-08 06:30:00,2.3,80.5,1.2000000000000002,1.0
5371.535776,2025-11-08 06:45:00,2.25,81.25,1.25,1.5
5459.48176,2025-11-08 07:00:00,2.2,82.0,1.3,2.0
5589.335776,2025-11-08 07:15:00,2.2750000000000004,83.0,1.175,23.0
5818.05856,2025-11-08 07:30:00,2.35,84.0,1.05,44.0
6200.325184,2025-11-08 07:45:00,2.425,85.0,0.925,65.0
7100.143744,2025-11-08 08:00:00,2.5,86.0,0.8,86.0
8064.54064,2025-11-08 08:15:00,3.025,82.75,1.025,118.25
8435.529088,2025-11-08 08:30:00,3.55,79.5,1.25,150.5
8637.803104,2025-11-08 08:45:00,4.074999999999999,76.25,1.475,182.75
8794.127488,2025-11-08 09:00:00,4.6,73.0,1.7,215.0
8863.426528,2025-11-08 09:15:00,5.35,69.5,1.875,243.75
8921.731552,2025-11-08 09:30:00,6.1,66.0,2.05,272.5
9024.122464,2025-11-08 09:45:00,6.85,62.5,2.2249999999999996,301.25
9070.994656,2025-11-08 10:00:00,7.6,59.0,2.4,330.0
9125.408128,2025-11-08 10:15:00,8.35,56.75,2.65,354.75
9172.06096,2025-11-08 10:30:00,9.1,54.5,2.9,379.5
9197.505664,2025-11-08 10:45:00,9.85,52.25,3.15,404.25
9193.0216,2025-11-08 11:00:00,10.6,50.0,3.4,429.0
9181.45936,2025-11-08 11:15:00,11.2,48.75,3.6,439.5
8952.893152,2025-11-08 11:30:00,11.8,47.5,3.8,450.0
8545.709728,2025-11-08 11:45:00,12.4,46.25,4.0,460.5
7449.988768,2025-11-08 12:00:00,13.0,45.0,4.2,471.0
6783.677536,2025-11-08 12:15:00,13.55,43.5,4.4,465.0
6771.7816,2025-11-08 12:30:00,14.1,42.0,4.6,459.0
6780.87856,2025-11-08 12:45:00,14.649999999999999,40.5,4.8,453.0
6913.713952,2025-11-08 13:00:00,15.2,39.0,5.0,447.0
7150.029088,2025-11-08 13:15:00,15.125,39.5,5.025,430.25
7800.487168,2025-11-08 13:30:00,15.05,40.0,5.05,413.5
8586.505984,2025-11-08 13:45:00,14.975,40.5,5.074999999999999,396.75
8792.97904,2025-11-08 14:00:00,14.9,41.0,5.1,380.0
8998.26064,2025-11-08 14:15:00,14.925,39.75,5.1,349.0
9050.175616,2025-11-08 14:30:00,14.95,38.5,5.1,318.0
9109.53904,2025-11-08 14:45:00,14.975,37.25,5.1,287.0
9150.422464,2025-11-08 15:00:00,15.0,36.0,5.1,256.0
9193.134976,2025-11-08 15:15:00,14.85,36.25,4.675,220.5
9279.168448,2025-11-08 15:30:00,14.7,36.5,4.25,185.0
9304.035616,2025-11-08 15:45:00,14.55,36.75,3.8249999999999997,149.5
9335.790592,2025-11-08 16:00:00,14.4,37.0,3.4,114.0
9389.187808,2025-11-08 16:15:00,13.8,38.75,3.075,89.5
9399.45808,2025-11-08 16:30:00,13.2,40.5,2.75,65.0
9359.408128,2025-11-08 16:45:00,12.6,42.25,2.425,40.5
9230.333152,2025-11-08 17:00:00,12.0,44.0,2.1,16.0
9035.444704,2025-11-08 17:15:00,11.65,46.25,2.325,12.0
8422.627168,2025-11-08 17:30:00,11.3,48.5,2.55,8.0
7979.79856,2025-11-08 17:45:00,10.95,50.75,2.775,4.0
7955.245024,2025-11-08 18:00:00,10.6,53.0,3.0,0.0
8181.610048,2025-11-08 18:15:00,10.35,55.75,3.05,0.0
8452.324384,2025-11-08 18:30:00,10.1,58.5,3.1,0.0
8743.710592,2025-11-08 18:45:00,9.85,61.25,3.1500000000000004,0.0
8767.402144,2025-11-08 19:00:00,9.6,64.0,3.2,0.0
8809.711552,2025-11-08 19:15:00,9.45,62.75,3.0500000000000003,0.0
8751.763744,2025-11-08 19:30:00,9.3,61.5,2.9000000000000004,0.0
8676.95872,2025-11-08 19:45:00,9.15,60.25,2.75,0.0
8524.8184,2025-11-08 20:00:00,9.0,59.0,2.6,0.0
8492.468128,2025-11-08 20:15:00,8.875,58.0,2.575,0.0
8467.542784,2025-11-08 20:30:00,8.75,57.0,2.55,0.0
8387.502784,2025-11-08 20:45:00,8.625,56.0,2.525,0.0
8230.445344,2025-11-08 21:00:00,8.5,55.0,2.5,0.0
8085.556576,2025-11-08 21:15:00,8.325,55.75,2.475,0.0
7942.213792,2025-11-08 21:30:00,8.15,56.5,2.45,0.0
7775.229088,2025-11-08 21:45:00,7.975,57.25,2.425,0.0
7583.564704,2025-11-08 22:00:00,7.8,58.0,2.4,0.0
7363.373632,2025-11-08 22:15:00,7.675,58.75,2.5,0.0
7172.257696,2025-11-08 22:30:00,7.55,59.5,2.5999999999999996,0.0
6945.573472,2025-11-08 22:45:00,7.425,60.25,2.6999999999999997,0.0
6698.348608,2025-11-08 23:00:00,7.3,61.0,2.8,0.0
6444.697216,2025-11-08 23:15:00,7.175,62.0,2.775,0.0
6259.266688,2025-11-08 23:30:00,7.05,63.0,2.75,0.0
6029.93872,2025-11-08 23:45:00,6.925,64.0,2.725,0.0
5865.9784,2025-11-09 00:00:00,6.8,65.0,2.7,0.0
5790.3184,2025-11-09 00:15:00,6.7,66.0,2.85,0.0
5711.676736,2025-11-09 00:30:00,6.6,67.0,3.0,0.0
5672.43808,2025-11-09 00:45:00,6.5,68.0,3.15,0.0
5610.646528,2025-11-09 01:00:00,6.4,69.0,3.3,0.0
5541.471232,2025-11-09 01:15:00,6.375,69.5,3.4749999999999996,0.0
5494.65856,2025-11-09 01:30:00,6.35,70.0,3.65,0.0
5436.528928,2025-11-09 01:45:00,6.325,70.5,3.825,0.0
5397.704704,2025-11-09 02:00:00,6.3,71.0,4.0,0.0
5357.58064,2025-11-09 02:15:00,6.275,66.75,3.9,0.0
5330.815936,2025-11-09 02:30:00,6.25,62.5,3.8,0.0
5284.489888,2025-11-09 02:45:00,6.225,58.25,3.7,0.0
5240.513632,2025-11-09 03:00:00,6.2,54.0,3.6,0.0
5208.308128,2025-11-09 03:15:00,6.025,52.25,3.525,0.0
5170.337536,2025-11-09 03:30:00,5.85,50.5,3.45,0.0
5150.191552,2025-11-09 03:45:00,5.675,48.75,3.375,0.0
5122.667008,2025-11-09 04:00:00,5.5,47.0,3.3,0.0
5090.603584,2025-11-09 04:15:00,5.375,45.75,3.3499999999999996,0.0
5069.993152,2025-11-09 04:30:00,5.25,44.5,3.4,0.0
5071.707808,2025-11-09 04:45:00,5.125,43.25,3.45,0.0
5054.769568,2025-11-09 05:00:00,5.0,42.0,3.5,0.0
5056.37968,2025-11-09 05:15:00,4.9,41.5,3.5,0.0
5059.516576,2025-11-09 05:30:00,4.8,41.0,3.5,0.0
5041.803904,2025-11-09 05:45:00,4.699999999999999,40.5,3.5,0.0
5058.845344,2025-11-09 06:00:00,4.6,40.0,3.5,0.0
5099.394976,2025-11-09 06:15:00,4.5,39.75,3.45,1.0
5135.875456,2025-11-09 06:30:00,4.4,39.5,3.4,2.0
5234.592832,2025-11-09 06:45:00,4.3,39.25,3.3499999999999996,3.0
5309.274016,2025-11-09 07:00:00,4.2,39.0,3.3,4.0
5431.056256,2025-11-09 07:15:00,4.55,39.0,3.3,24.75
5650.348768,2025-11-09 07:30:00,4.9,39.0,3.3,45.5
6003.430048,2025-11-09 07:45:00,5.25,39.0,3.3,66.25
6838.251232,2025-11-09 08:00:00,5.6,39.0,3.3,87.0
7758.563584,2025-11-09 08:15:00,6.1499999999999995,37.5,3.15,122.75
8097.602464,2025-11-09 08:30:00,6.699999999999999,36.0,3.0,158.5
8296.111552,2025-11-09 08:45:00,7.25,34.5,2.85,194.25
8434.144384,2025-11-09 09:00:00,7.8,33.0,2.7,230.0
8529.437536,2025-11-09 09:15:00,8.35,31.0,3.05,263.25
8644.423744,2025-11-09 09:30:00,8.9,29.0,3.4,296.5
8740.165024,2025-11-09 09:45:00,9.45,27.0,3.75,329.75
8801.975296,2025-11-09 10:00:00,10.0,25.0,4.1,363.0
8863.05904,2025-11-09 10:15:00,10.2,24.25,4.225,385.25
8945.090272,2025-11-09 10:30:00,10.4,23.5,4.35,407.5
8950.04032,2025-11-09 10:45:00,10.600000000000001,22.75,4.475,429.75
8971.067488,2025-11-09 11:00:00,10.8,22.0,4.6,452.0
8969.093152,2025-11-09 11:15:00,10.9,21.75,4.625,456.5
8748.296896,2025-11-09 11:30:00,11.0,21.5,4.65,461.0
8358.574336,2025-11-09 11:45:00,11.1,21.25,4.675,465.5
7318.214656,2025-11-09 12:00:00,11.2,21.0,4.7,470.0
6647.790112,2025-11-09 12:15:00,11.325,20.75,4.625,469.25
6645.466528,2025-11-09 12:30:00,11.45,20.5,4.550000000000001,468.5
6636.44032,2025-11-09 12:45:00,11.575,20.25,4.4750000000000005,467.75
6738.89968,2025-11-09 13:00:00,11.7,20.0,4.4,467.0
6948.102784,2025-11-09 13:15:00,11.774999999999999,19.25,4.425000000000001,449.25
7550.993632,2025-11-09 13:30:00,11.85,18.5,4.45,431.5
8272.108768,2025-11-09 13:45:00,11.925,17.75,4.475,413.75
8457.45808,2025-11-09 14:00:00,12.0,17.0,4.5,396.0
8617.423744,2025-11-09 14:15:00,12.0,16.0,4.675,365.75
8659.18192,2025-11-09 14:30:00,12.0,15.0,4.85,335.5
8684.786848,2025-11-09 14:45:00,12.0,14.0,5.025,305.25
8734.113472,2025-11-09 15:00:00,12.0,13.0,5.2,275.0
8764.091872,2025-11-09 15:15:00,11.7,13.5,5.1,238.25
8845.070272,2025-11-09 15:30:00,11.4,14.0,5.0,201.5
8865.304384,2025-11-09 15:45:00,11.100000000000001,14.5,4.9,164.75
8875.849408,2025-11-09 16:00:00,10.8,15.0,4.8,128.0
8923.549408,2025-11-09 16:15:00,10.450000000000001,15.5,4.575,100.25
8919.394336,2025-11-09 16:30:00,10.100000000000001,16.0,4.35,72.5
8853.915616,2025-11-09 16:45:00,9.75,16.5,4.125,44.75
8715.788128,2025-11-09 17:00:00,9.4,17.0,3.9,17.0
8521.089088,2025-11-09 17:15:00,9.15,17.25,3.8,12.75
7942.376416,2025-11-09 17:30:00,8.9,17.5,3.7,8.5
7595.43856,2025-11-09 17:45:00,8.65,17.75,3.6,4.25
7635.086368,2025-11-09 18:00:00,8.4,18.0,3.5,0.0
7772.965984,2025-11-09 18:15:00,8.05,18.5,3.4,0.0
7926.46096,2025-11-09 18:30:00,7.7,19.0,3.3,0.0
8078.268448,2025-11-09 18:45:00,7.35,19.5,3.2,0.0
8066.614336,2025-11-09 19:00:00,7.0,20.0,3.1,0.0
8059.923424,2025-11-09 19:15:00,6.85,20.25,3.275,0.0
8008.53808,2025-11-09 19:30:00,6.7,20.5,3.45,0.0
7930.156096,2025-11-09 19:45:00,6.550000000000001,20.75,3.625,0.0
7794.266368,2025-11-09 20:00:00,6.4,21.0,3.8,0.0
7787.964064,2025-11-09 20:15:00,6.375,20.75,3.8499999999999996,0.0
7784.345344,2025-11-09 20:30:00,6.35,20.5,3.9,0.0
7739.302624,2025-11-09 20:45:00,6.325,20.25,3.95,0.0
7622.864704,2025-11-09 21:00:00,6.3,20.0,4.0,0.0
7528.122304,2025-11-09 21:15:00,6.175,20.25,3.925,0.0
7436.596576,2025-11-09 21:30:00,6.05,20.5,3.85,0.0
7313.097376,2025-11-09 21:45:00,5.925,20.75,3.7750000000000004,0.0
7177.982464,2025-11-09 22:00:00,5.8,21.0,3.7,0.0
7055.291392,2025-11-09 22:15:00,5.55,21.5,3.375,0.0
6910.963744,2025-11-09 22:30:00,5.3,22.0,3.05,0.0
6723.605344,2025-11-09 22:45:00,5.05,22.5,2.725,0.0
6517.926208,2025-11-09 23:00:00,4.8,23.0,2.4,0.0
6302.275936,2025-11-09 23:15:00,4.525,23.75,2.225,0.0
6127.31872,2025-11-09 23:30:00,4.25,24.5,2.05,0.0
5938.483744,2025-11-09 23:45:00,3.975,25.25,1.875,0.0
5782.891072,2025-11-10 00:00:00,3.7,26.0,1.7,0.0
5713.188928,2025-11-10 00:15:00,3.475,27.0,1.725,0.0
5656.165024,2025-11-10 00:30:00,3.25,28.0,1.75,0.0
5604.175936,2025-11-10 00:45:00,3.025,29.0,1.775,0.0
5538.795136,2025-11-10 01:00:00,2.8,30.0,1.8,0.0
5482.887808,2025-11-10 01:15:00,2.4749999999999996,31.75,1.7,0.0
5411.0008,2025-11-10 01:30:00,2.15,33.5,1.6,0.0
5360.049568,2025-11-10 01:45:00,1.825,35.25,1.5,0.0
5314.706848,2025-11-10 02:00:00,1.5,37.0,1.4,0.0
5270.431552,2025-11-10 02:15:00,1.425,37.5,1.525,0.0
5239.834816,2025-11-10 02:30:00,1.35,38.0,1.65,0.0
5166.685504,2025-11-10 02:45:00,1.275,38.5,1.775,0.0
5146.064704,2025-11-10 03:00:00,1.2,39.0,1.9,0.0
5093.707168,2025-11-10 03:15:00,1.025,39.5,2.025,0.0
5066.636416,2025-11-10 03:30:00,0.85,40.0,2.15,0.0
5053.990048,2025-11-10 03:45:00,0.675,40.5,2.275,0.0
5007.93952,2025-11-10 04:00:00,0.5,41.0,2.4,0.0
5000.057056,2025-11-10 04:15:00,0.325,41.75,2.375,0.0
4961.510752,2025-11-10 04:30:00,0.15000000000000002,42.5,2.3499999999999996,0.0
4934.592832,2025-11-10 04:45:00,-0.02499999999999991,43.25,2.3249999999999997,0.0
4909.094656,2025-11-10 05:00:00,-0.2,44.0,2.3,0.0
4904.111392,2025-11-10 05:15:00,-0.3,44.5,2.25,0.0
4906.762144,2025-11-10 05:30:00,-0.4,45.0,2.2,0.0
4888.04032,2025-11-10 05:45:00,-0.5,45.5,2.15,0.0
4881.764704,2025-11-10 06:00:00,-0.6,46.0,2.1,0.0
4884.38032,2025-11-10 06:15:00,-0.675,46.75,2.0,0.75
4858.042144,2025-11-10 06:30:00,-0.75,47.5,1.9,1.5
4902.8584,2025-11-10 06:45:00,-0.825,48.25,1.8,2.25
4921.228288,2025-11-10 07:00:00,-0.9,49.0,1.7,3.0
4969.30192,2025-11-10 07:15:00,-0.525,48.25,1.675,23.5
5052.770272,2025-11-10 07:30:00,-0.15000000000000002,47.5,1.65,44.0
5223.331072,2025-11-10 07:45:00,0.22499999999999998,46.75,1.625,64.5
5601.256096,2025-11-10 08:00:00,0.6,46.0,1.6,85.0
6158.649088,2025-11-10 08:15:00,1.45,43.5,1.375,121.5
6360.117856,2025-11-10 08:30:00,2.3,41.0,1.15,158.0
6511.17904,2025-11-10 08:45:00,3.15,38.5,0.925,194.5
6627.07888,2025-11-10 09:00:00,4.0,36.0,0.7,231.0
6724.848928,2025-11-10 09:15:00,4.75,33.5,0.825,264.5
6813.642304,2025-11-10 09:30:00,5.5,31.0,0.95,298.0
6933.07984,2025-11-10 09:45:00,6.25,28.5,1.075,331.5
6995.554816,2025-11-10 10:00:00,7.0,26.0,1.2,365.0
7069.17856,2025-11-10 10:15:00,7.575,24.75,1.65,388.25
7113.656416,2025-11-10 10:30:00,8.15,23.5,2.1,411.5
7149.404704,2025-11-10 10:45:00,8.725000000000001,22.25,2.55,434.75
7178.007808,2025-11-10 11:00:00,9.3,21.0,3.0,458.0
7212.651232,2025-11-10 11:15:00,9.575000000000001,21.25,3.25,467.25
7067.99872,2025-11-10 11:30:00,9.850000000000001,21.5,3.5,476.5
6833.685184,2025-11-10 11:45:00,10.125,21.75,3.75,485.75
6213.370912,2025-11-10 12:00:00,10.4,22.0,4.0,495.0
5810.126368,2025-11-10 12:15:00,10.65,21.0,3.975,489.0
5807.897536,2025-11-10 12:30:00,10.9,20.0,3.95,483.0
5779.037536,2025-11-10 12:45:00,11.15,19.0,3.925,477.0
5834.352832,2025-11-10 13:00:00,11.4,18.0,3.9,471.0
5920.293472,2025-11-10 13:15:00,11.6,18.25,4.05,451.25
6176.242624,2025-11-10 13:30:00,11.8,18.5,4.2,431.5
6576.41872,2025-11-10 13:45:00,12.0,18.75,4.35,411.75
6665.757376,2025-11-10 14:00:00,12.2,19.0,4.5,392.0
6783.127168,2025-11-10 14:15:00,12.299999999999999,19.25,4.525,360.75
6800.434816,2025-11-10 14:30:00,12.399999999999999,19.5,4.55,329.5
6830.650912,2025-11-10 14:45:00,12.5,19.75,4.574999999999999,298.25
6836.212672,2025-11-10 15:00:00,12.6,20.0,4.6,267.0
6862.870048,2025-11-10 15:15:00,12.25,22.25,4.449999999999999,231.25
6887.146048,2025-11-10 15:30:00,11.899999999999999,24.5,4.3,195.5
6996.27904,2025-11-10 15:45:00,11.549999999999999,26.75,4.15,159.75
6974.29888,2025-11-10 16:00:00,11.2,29.0,4.0,124.0
7067.622784,2025-11-10 16:15:00,10.75,31.5,4.075,96.75
7067.128768,2025-11-10 16:30:00,10.3,34.0,4.15,69.5
7070.506048,2025-11-10 16:45:00,9.85,36.5,4.225,42.25
7037.13904,2025-11-10 17:00:00,9.4,39.0,4.3,15.0
6999.367168,2025-11-10 17:15:00,9.25,38.75,4.15,11.25
6761.763424,2025-11-10 17:30:00,9.100000000000001,38.5,4.0,7.5
6616.150048,2025-11-10 17:45:00,8.950000000000001,38.25,3.85,3.75
6607.792672,2025-11-10 18:00:00,8.8,38.0,3.7,0.0
6617.99872,2025-11-10 18:15:00,8.700000000000001,36.5,3.6500000000000004,0.0
6618.751552,2025-11-10 18:30:00,8.600000000000001,35.0,3.6,0.0
6590.284864,2025-11-10 18:45:00,8.5,33.5,3.55,0.0
6554.043904,2025-11-10 19:00:00,8.4,32.0,3.5,0.0
6505.73968,2025-11-10 19:15:00,8.25,32.25,3.475,0.0
6442.274656,2025-11-10 19:30:00,8.1,32.5,3.45,0.0
6416.915296,2025-11-10 19:45:00,7.95,32.75,3.425,0.0
6333.663424,2025-11-10 20:00:00,7.8,33.0,3.4,0.0
6351.571552,2025-11-10 20:15:00,7.7,33.5,3.2,0.0
6366.526528,2025-11-10 20:30:00,7.6,34.0,3.0,0.0
6363.662464,2025-11-10 20:45:00,7.5,34.5,2.8,0.0
6304.202944,2025-11-10 21:00:00,7.4,35.0,2.6,0.0
6287.435296,2025-11-10 21:15:00,7.4,35.25,2.85,0.0
6286.31872,2025-11-10 21:30:00,7.4,35.5,3.1,0.0
6177.644224,2025-11-10 21:45:00,7.4,35.75,3.35,0.0
6108.117856,2025-11-10 22:00:00,7.4,36.0,3.6,0.0
6009.677536,2025-11-10 22:15:00,7.325,36.0,3.625,0.0
5924.373472,2025-11-10 22:30:00,7.25,36.0,3.6500000000000004,0.0
5782.093312,2025-11-10 22:45:00,7.175,36.0,3.6750000000000003,0.0
5616.46096,2025-11-10 23:00:00,7.1,36.0,3.7,0.0
5459.806528,2025-11-10 23:15:00,6.925,36.5,3.575,0.0
5297.642944,2025-11-10 23:30:00,6.75,37.0,3.45,0.0
5137.336576,2025-11-10 23:45:00,6.575,37.5,3.325,0.0
5030.46016,2025-11-11 00:00:00,6.4,38.0,3.2,0.0
4965.722944,2025-11-11 00:15:00,6.25,38.25,3.125,0.0
4893.083584,2025-11-11 00:30:00,6.1,38.5,3.05,0.0
4829.433472,2025-11-11 00:45:00,5.95,38.75,2.975,0.0
4764.36016,2025-11-11 01:00:00,5.8,39.0,2.9,0.0
4755.883264,2025-11-11 01:15:00,5.5,39.5,2.9,0.0
4707.310912,2025-11-11 01:30:00,5.199999999999999,40.0,2.9,0.0
4651.62112,2025-11-11 01:45:00,4.8999999999999995,40.5,2.9,0.0
4614.27904,2025-11-11 02:00:00,4.6,41.0,2.9,0.0
4584.57904,2025-11-11 02:15:00,4.3999999999999995,41.25,2.9,0.0
4529.290912,2025-11-11 02:30:00,4.199999999999999,41.5,2.9,0.0
4493.437216,2025-11-11 02:45:00,4.0,41.75,2.9,0.0
4459.096576,2025-11-11 03:00:00,3.8,42.0,2.9,0.0
4430.958016,2025-11-11 03:15:00,3.5749999999999997,42.5,2.8,0.0
4413.92176,2025-11-11 03:30:00,3.3499999999999996,43.0,2.7,0.0
4398.205984,2025-11-11 03:45:00,3.125,43.5,2.6,0.0
4374.045184,2025-11-11 04:00:00,2.9,44.0,2.5,0.0
4354.955296,2025-11-11 04:15:00,2.725,44.5,2.375,0.0
4326.090112,2025-11-11 04:30:00,2.55,45.0,2.25,0.0
4321.991872,2025-11-11 04:45:00,2.375,45.5,2.125,0.0
4328.266528,2025-11-11 05:00:00,2.2,46.0,2.0,0.0
4336.495936,2025-11-11 05:15:00,2.0250000000000004,46.25,2.025,0.0
4343.056576,2025-11-11 05:30:00,1.85,46.5,2.05,0.0
4392.292192,2025-11-11 05:45:00,1.675,46.75,2.075,0.0
4425.436576,2025-11-11 06:00:00,1.5,47.0,2.1,0.0
4486.537216,2025-11-11 06:15:00,1.375,47.0,2.125,0.75
4581.346528,2025-11-11 06:30:00,1.25,47.0,2.1500000000000004,1.5
4716.346048,2025-11-11 06:45:00,1.125,47.0,2.1750000000000003,2.25
4842.533632,2025-11-11 07:00:00,1.0,47.0,2.2,3.0
5030.665984,2025-11-11 07:15:00,1.25,47.25,2.075,22.25
5303.205664,2025-11-11 07:30:00,1.5,47.5,1.9500000000000002,41.5
5796.250912,2025-11-11 07:45:00,1.75,47.75,1.825,60.75
6868.249888,2025-11-11 08:00:00,2.0,48.0,1.7,80.0
7886.962144,2025-11-11 08:15:00,2.45,46.0,1.525,115.0
8332.165984,2025-11-11 08:30:00,2.9,44.0,1.35,150.0
8593.185664,2025-11-11 08:45:00,3.3499999999999996,42.0,1.175,185.0
8794.225984,2025-11-11 09:00:00,3.8,40.0,1.0,220.0
8888.205664,2025-11-11 09:15:00,4.175,38.75,1.025,252.75
9006.094336,2025-11-11 09:30:00,4.55,37.5,1.05,285.5
9097.4584,2025-11-11 09:45:00,4.925,36.25,1.0750000000000002,318.25
9164.650912,2025-11-11 10:00:00,5.3,35.0,1.1,351.0
9232.309408,2025-11-11 10:15:00,5.675,34.0,1.1,373.75
9323.45968,2025-11-11 10:30:00,6.05,33.0,1.1,396.5
9362.79904,2025-11-11 10:45:00,6.425,32.0,1.1,419.25
9356.98192,2025-11-11 11:00:00,6.8,31.0,1.1,442.0
9341.472832,2025-11-11 11:15:00,7.1499999999999995,30.0,1.1,451.25
9112.27936,2025-11-11 11:30:00,7.5,29.0,1.1,460.5
8729.71936,2025-11-11 11:45:00,7.85,28.0,1.1,469.75
7621.073632,2025-11-11 12:00:00,8.2,27.0,1.1,479.0
6931.450912,2025-11-11 12:15:00,8.45,26.5,1.1,474.0
6918.305344,2025-11-11 12:30:00,8.7,26.0,1.1,469.0
6962.050048,2025-11-11 12:45:00,8.95,25.5,1.1,464.0
7072.336576,2025-11-11 13:00:00,9.2,25.0,1.1,459.0
7298.505184,2025-11-11 13:15:00,9.45,25.0,1.2750000000000001,440.25
7894.867168,2025-11-11 13:30:00,9.7,25.0,1.4500000000000002,421.5
8736.62128,2025-11-11 13:45:00,9.95,25.0,1.625,402.75
8895.870592,2025-11-11 14:00:00,10.2,25.0,1.8,384.0
9075.470272,2025-11-11 14:15:00,10.149999999999999,25.5,1.95,353.75
9115.875616,2025-11-11 14:30:00,10.1,26.0,2.1,323.5
9170.54128,2025-11-11 14:45:00,10.05,26.5,2.25,293.25
9200.648128,2025-11-11 15:00:00,10.0,27.0,2.4,263.0
9259.286848,2025-11-11 15:15:00,9.675,28.25,2.45,227.5
9343.043104,2025-11-11 15:30:00,9.35,29.5,2.5,192.0
9354.53968,2025-11-11 15:45:00,9.024999999999999,30.75,2.55,156.5
9393.850048,2025-11-11 16:00:00,8.7,32.0,2.6,121.0
9434.036896,2025-11-11 16:15:00,8.174999999999999,34.25,2.575,94.25
9442.690048,2025-11-11 16:30:00,7.6499999999999995,36.5,2.55,67.5
9402.814336,2025-11-11 16:45:00,7.125,38.75,2.525,40.75
9305.31808,2025-11-11 17:00:00,6.6,41.0,2.5,14.0
9129.066208,2025-11-11 17:15:00,6.35,42.75,2.5,10.5
8534.123104,2025-11-11 17:30:00,6.1,44.5,2.5,7.0
8100.176896,2025-11-11 17:45:00,5.85,46.25,2.5,3.5
8148.611872,2025-11-11 18:00:00,5.6,48.0,2.5,0.0
8286.31936,2025-11-11 18:15:00,5.475,50.0,2.45,0.0
8576.423104,2025-11-11 18:30:00,5.35,52.0,2.4,0.0
8835.075616,2025-11-11 18:45:00,5.225,54.0,2.3499999999999996,0.0
8838.686848,2025-11-11 19:00:00,5.1,56.0,2.3,0.0
8883.964384,2025-11-11 19:15:00,4.975,57.25,2.275,0.0
8818.44064,2025-11-11 19:30:00,4.85,58.5,2.25,0.0
8726.782144,2025-11-11 19:45:00,4.725,59.75,2.225,0.0
8590.663744,2025-11-11 20:00:00,4.6,61.0,2.2,0.0
8559.00064,2025-11-11 20:15:00,4.55,62.25,2.1500000000000004,0.0
8537.303104,2025-11-11 20:30:00,4.5,63.5,2.1,0.0
8443.562464,2025-11-11 20:45:00,4.45,64.75,2.05,0.0
8250.285664,2025-11-11 21:00:00,4.4,66.0,2.0,0.0
8109.647488,2025-11-11 21:15:00,4.300000000000001,67.75,2.0,0.0
7937.45872,2025-11-11 21:30:00,4.2,69.5,2.0,0.0
7770.631072,2025-11-11 21:45:00,4.1,71.25,2.0,0.0
7569.357856,2025-11-11 22:00:00,4.0,73.0,2.0,0.0
7362.531232,2025-11-11 22:15:00,4.0,74.25,2.15,0.0
7127.014816,2025-11-11 22:30:00,4.0,75.5,2.3,0.0
